"","GEOID","full_geoid","male_white_age18to19","male_white_age20to24","male_white_age25to29","male_white_age30to34","male_white_age35to44","male_white_age45to54","male_white_age55to64","male_white_age65to74","male_white_age75to84","male_white_age85over","female_white_age18to19","female_white_age20to24","female_white_age25to29","female_white_age30to34","female_white_age35to44","female_white_age45to54","female_white_age55to64","female_white_age65to74","female_white_age75to84","female_white_age85over","male_black_age18to19","male_black_age20to24","male_black_age25to29","male_black_age30to34","male_black_age35to44","male_black_age45to54","male_black_age55to64","male_black_age65to74","male_black_age75to84","male_black_age85over","female_black_age18to19","female_black_age20to24","female_black_age25to29","female_black_age30to34","female_black_age35to44","female_black_age45to54","female_black_age55to64","female_black_age65to74","female_black_age75to84","female_black_age85over","male_aian_age18to19","male_aian_age20to24","male_aian_age25to29","male_aian_age30to34","male_aian_age35to44","male_aian_age45to54","male_aian_age55to64","male_aian_age65to74","male_aian_age75to84","male_aian_age85over","female_aian_age18to19","female_aian_age20to24","female_aian_age25to29","female_aian_age30to34","female_aian_age35to44","female_aian_age45to54","female_aian_age55to64","female_aian_age65to74","female_aian_age75to84","female_aian_age85over","male_asian_age18to19","male_asian_age20to24","male_asian_age25to29","male_asian_age30to34","male_asian_age35to44","male_asian_age45to54","male_asian_age55to64","male_asian_age65to74","male_asian_age75to84","male_asian_age85over","female_asian_age18to19","female_asian_age20to24","female_asian_age25to29","female_asian_age30to34","female_asian_age35to44","female_asian_age45to54","female_asian_age55to64","female_asian_age65to74","female_asian_age75to84","female_asian_age85over","male_nhpi_age18to19","male_nhpi_age20to24","male_nhpi_age25to29","male_nhpi_age30to34","male_nhpi_age35to44","male_nhpi_age45to54","male_nhpi_age55to64","male_nhpi_age65to74","male_nhpi_age75to84","male_nhpi_age85over","female_nhpi_age18to19","female_nhpi_age20to24","female_nhpi_age25to29","female_nhpi_age30to34","female_nhpi_age35to44","female_nhpi_age45to54","female_nhpi_age55to64","female_nhpi_age65to74","female_nhpi_age75to84","female_nhpi_age85over","male_other_age18to19","male_other_age20to24","male_other_age25to29","male_other_age30to34","male_other_age35to44","male_other_age45to54","male_other_age55to64","male_other_age65to74","male_other_age75to84","male_other_age85over","female_other_age18to19","female_other_age20to24","female_other_age25to29","female_other_age30to34","female_other_age35to44","female_other_age45to54","female_other_age55to64","female_other_age65to74","female_other_age75to84","female_other_age85over","male_mixed_age18to19","male_mixed_age20to24","male_mixed_age25to29","male_mixed_age30to34","male_mixed_age35to44","male_mixed_age45to54","male_mixed_age55to64","male_mixed_age65to74","male_mixed_age75to84","male_mixed_age85over","female_mixed_age18to19","female_mixed_age20to24","female_mixed_age25to29","female_mixed_age30to34","female_mixed_age35to44","female_mixed_age45to54","female_mixed_age55to64","female_mixed_age65to74","female_mixed_age75to84","female_mixed_age85over","male_w_nothisp_age18to19","male_w_nothisp_age20to24","male_w_nothisp_age25to29","male_w_nothisp_age30to34","male_w_nothisp_age35to44","male_w_nothisp_age45to54","male_w_nothisp_age55to64","male_w_nothisp_age65to74","male_w_nothisp_age75to84","male_w_nothisp_age85over","female_w_nothisp_age18to19","female_w_nothisp_age20to24","female_w_nothisp_age25to29","female_w_nothisp_age30to34","female_w_nothisp_age35to44","female_w_nothisp_age45to54","female_w_nothisp_age55to64","female_w_nothisp_age65to74","female_w_nothisp_age75to84","female_w_nothisp_age85over","male_hisp_age18to19","male_hisp_age20to24","male_hisp_age25to29","male_hisp_age30to34","male_hisp_age35to44","male_hisp_age45to54","male_hisp_age55to64","male_hisp_age65to74","male_hisp_age75to84","male_hisp_age85over","female_hisp_age18to19","female_hisp_age20to24","female_hisp_age25to29","female_hisp_age30to34","female_hisp_age35to44","female_hisp_age45to54","female_hisp_age55to64","female_hisp_age65to74","female_hisp_age75to84","female_hisp_age85over","WHITE_FEMALE","WHITE_MALE","WHITE_TOTAL","WHITE_18_to_24","WHITE_25_to_34","WHITE_35_to_44","WHITE_45_to_54","WHITE_55_to_64","WHITE_65_over","BLACK_FEMALE","BLACK_MALE","BLACK_TOTAL","BLACK_18_to_24","BLACK_25_to_34","BLACK_35_to_44","BLACK_45_to_54","BLACK_55_to_64","BLACK_65_over","AI_AN_FEMALE","AI_AN_MALE","AI_AN_TOTAL","AI_AN_18_to_24","AI_AN_25_to_34","AI_AN_35_to_44","AI_AN_45_to_54","AI_AN_55_to_64","AI_AN_65_over","ASIAN_FEMALE","ASIAN_MALE","ASIAN_TOTAL","ASIAN_18_to_24","ASIAN_25_to_34","ASIAN_35_to_44","ASIAN_45_to_54","ASIAN_55_to_64","ASIAN_65_over","NHPI_FEMALE","NHPI_MALE","NHPI_TOTAL","NHPI_18_to_24","NHPI_25_to_34","NHPI_35_to_44","NHPI_45_to_54","NHPI_55_to_64","NHPI_65_over","OTHER_FEMALE","OTHER_MALE","OTHER_TOTAL","OTHER_18_to_24","OTHER_25_to_34","OTHER_35_to_44","OTHER_45_to_54","OTHER_55_to_64","OTHER_65_over","MIXED_FEMALE","MIXED_MALE","MIXED_TOTAL","MIXED_18_to_24","MIXED_25_to_34","MIXED_35_to_44","MIXED_45_to_54","MIXED_55_to_64","MIXED_65_over","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_TOTAL","W_NOTHISP_18_to_24","W_NOTHISP_25_to_34","W_NOTHISP_35_to_44","W_NOTHISP_45_to_54","W_NOTHISP_55_to_64","W_NOTHISP_65_over","HISP_FEMALE","HISP_MALE","HISP_TOTAL","HISP_18_to_24","HISP_25_to_34","HISP_35_to_44","HISP_45_to_54","HISP_55_to_64","HISP_65_over","ALL_FEMALE","ALL_MALE","ALL_TOTAL","ALL_18_to_24","ALL_25_to_34","ALL_35_to_44","ALL_45_to_54","ALL_55_to_64","ALL_65_over"
"62","55097","Assembly District 97 (2018), Wisconsin",770,1955,1466,1829,3365,3371,3429,2209,920,322,1213,2145,1806,1748,3490,3477,3707,2160,1227,644,6,206,35,120,213,25,24,2,0,0,193,75,52,88,228,22,13,7,14,0,6,206,35,120,213,25,24,2,0,0,193,75,52,88,228,22,13,7,14,0,21,17,37,11,51,23,60,41,0,0,32,61,18,36,120,61,92,21,24,17,0,24,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,8,0,0,5,105,49,63,46,163,37,44,2,0,0,85,33,58,0,148,42,18,13,0,23,62,116,26,48,21,64,0,0,0,15,52,96,14,6,41,41,10,0,0,716,1809,1362,1525,2814,3177,3157,2090,896,320,1125,1912,1613,1457,3128,3241,3566,2046,1200,641,59,298,184,383,613,367,340,163,26,2,103,335,226,386,362,386,195,125,40,3,17910,16207,34117,6083,6849,6855,6848,7136,7482,679,607,1286,480,295,441,47,37,23,679,607,1286,480,295,441,47,37,23,390,201,591,131,102,171,84,152,103,46,24,70,62,0,0,0,0,8,355,477,832,195,203,46,311,79,77,234,296,530,152,252,54,62,105,10,16363,14709,31072,5562,5957,5942,6418,6723,7193,1966,2095,4061,795,1179,975,753,535,359,38622,35223,73845,13940,15132,14925,14570,14804,15278
"63","55086","Assembly District 86 (2018), Wisconsin",590,1694,1410,1643,3175,4152,4192,3062,1310,508,468,1418,1259,1578,3321,3675,4382,3063,1529,897,7,1,26,22,65,0,0,0,0,0,0,0,0,13,75,6,7,0,0,0,7,1,26,22,65,0,0,0,0,0,0,0,0,13,75,6,7,0,0,0,14,147,186,150,192,91,65,25,10,2,80,70,222,185,127,131,38,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,4,21,0,0,0,0,0,0,13,0,0,14,0,0,0,0,0,25,30,18,3,21,15,7,48,0,0,40,46,4,9,72,2,22,20,11,29,556,1648,1345,1617,3109,4121,4191,3056,1310,508,468,1400,1259,1530,3295,3664,4347,3063,1529,896,34,76,76,30,87,33,1,6,10,0,40,28,0,48,40,11,35,0,0,30,17208,17544,34752,4170,5890,6496,7827,8574,10369,94,121,215,8,61,140,6,7,0,94,121,215,8,61,140,6,7,0,815,817,1632,311,743,319,222,103,37,0,10,10,0,0,0,10,0,0,27,55,82,33,14,35,0,0,0,233,160,393,141,34,93,17,29,108,17104,17270,34374,4072,5751,6404,7785,8538,10362,197,352,549,178,154,127,44,36,46,35772,36450,72222,8921,12708,13754,15917,17294,20922
"64","55026","Assembly District 26 (2018), Wisconsin",574,1467,1231,1556,3003,3682,4094,2434,1188,565,457,1318,1399,1432,2855,3523,3667,2695,1549,975,59,70,121,100,231,13,94,0,13,0,13,95,0,6,161,36,35,0,0,0,59,70,121,100,231,13,94,0,13,0,13,95,0,6,161,36,35,0,0,0,86,295,276,187,167,155,93,32,0,0,47,173,152,157,287,187,108,26,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,26,25,22,4,21,0,14,0,22,22,106,46,0,66,9,0,18,22,65,5,22,48,48,12,21,0,13,7,38,45,17,34,58,43,6,0,0,516,1350,1132,1445,2752,3534,3967,2373,1180,545,403,1296,1125,1335,2640,3348,3581,2646,1532,975,61,229,129,142,303,187,131,82,8,34,67,44,311,203,295,175,152,58,24,18,16203,15700,31903,3816,5618,5858,7205,7761,9406,311,607,918,237,227,392,49,129,13,311,607,918,237,227,392,49,129,13,1088,1198,2286,601,772,454,342,201,117,0,0,0,0,0,0,0,0,0,223,188,411,72,184,71,22,70,62,205,244,449,132,89,82,106,55,40,15300,14827,30127,3565,5037,5392,6882,7548,9251,1195,1175,2370,401,785,598,362,283,224,34836,34546,69382,9061,12939,13239,15017,16176,19126
"65","55048","Assembly District 48 (2018), Wisconsin",308,1324,2017,1808,3611,2963,3218,2168,1243,274,316,1459,1774,1833,3550,3126,3431,2944,1612,911,191,177,384,271,295,269,227,130,14,0,118,331,348,339,400,369,358,146,94,0,191,177,384,271,295,269,227,130,14,0,118,331,348,339,400,369,358,146,94,0,11,212,229,227,235,114,95,76,0,0,29,100,146,261,125,151,66,27,41,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,13,0,0,0,0,20,0,3,98,29,22,16,0,0,13,46,53,45,103,74,37,8,21,0,61,33,123,177,87,10,10,11,0,0,50,143,145,101,96,31,66,0,5,2,234,1236,1931,1599,3213,2826,3110,2136,1238,274,210,1361,1714,1676,3243,2998,3284,2922,1609,911,74,121,86,225,527,163,142,39,5,0,132,151,123,214,436,213,184,22,29,0,17525,15716,33241,3407,7432,7161,6089,6649,9152,2145,1731,3876,817,1342,695,638,585,384,2145,1731,3876,817,1342,695,638,585,384,880,1104,1984,352,863,360,265,161,144,0,10,10,0,0,0,0,24,10,363,166,529,79,101,201,103,59,45,573,502,1075,287,546,183,41,76,18,16644,14687,31331,3041,6920,6456,5824,6394,9090,1320,1240,2560,478,648,963,376,326,95,41595,36887,78482,9278,19194,16714,13974,14859,19322
"66","55007","Assembly District 7 (2018), Wisconsin",359,1025,1689,1974,3254,3155,3151,1925,867,361,358,1068,1749,2061,3387,2803,3765,2334,1147,859,34,257,338,244,371,310,183,71,23,0,25,270,259,174,190,247,241,208,35,7,34,257,338,244,371,310,183,71,23,0,25,270,259,174,190,247,241,208,35,7,37,25,115,177,167,107,143,25,8,0,1,17,146,210,254,209,133,39,59,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,120,189,137,376,220,149,99,0,0,89,220,200,223,230,174,151,18,20,10,64,55,138,30,69,113,58,44,0,0,41,51,118,27,83,69,75,32,6,0,243,695,1394,1766,2626,2672,2986,1748,827,359,194,623,1386,1635,2753,2443,3333,2246,1106,802,176,450,549,364,1012,714,333,276,40,2,253,685,638,662,980,536,641,112,67,67,15766,14609,30375,2810,7473,6641,5958,6916,7493,1415,1648,3063,586,1015,561,557,424,344,1415,1648,3063,586,1015,561,557,424,344,935,661,1596,80,648,421,316,276,131,0,13,13,0,0,13,0,0,0,1184,1183,2367,471,749,606,394,300,147,427,513,940,211,313,152,182,133,82,13188,12330,25518,1755,6181,5379,5115,6319,7088,4000,3583,7583,1564,2213,1992,1250,974,564,38330,36188,74518,8063,19607,16326,14329,15766,16193
"67","55036","Assembly District 36 (2018), Wisconsin",509,1132,971,1079,2553,3453,4620,3875,1949,515,420,1034,1068,1098,2345,3318,4519,3601,2087,766,16,28,6,1,21,6,10,15,0,0,29,0,0,0,8,6,14,0,6,0,16,28,6,1,21,6,10,15,0,0,29,0,0,0,8,6,14,0,6,0,0,7,3,3,3,24,6,6,0,0,9,0,10,3,12,25,16,22,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,7,0,0,0,4,1,3,12,3,4,2,0,0,0,2,1,3,6,0,1,7,0,0,16,30,17,37,50,27,47,11,0,3,20,13,20,50,21,32,25,44,15,6,503,1129,963,1058,2505,3426,4583,3859,1942,512,387,1022,1028,1095,2286,3271,4474,3562,2080,757,13,15,17,24,68,38,54,16,7,3,39,22,59,11,65,61,54,39,7,9,15737,16036,31773,3095,4216,4898,6771,9139,12793,49,93,142,73,7,29,12,24,21,49,93,142,73,7,29,12,24,21,103,46,149,16,19,15,49,22,50,11,0,11,0,0,0,4,1,7,19,25,44,6,8,18,3,5,9,221,191,412,79,124,71,59,72,79,15488,15897,31385,3041,4144,4791,6697,9057,12712,312,201,513,89,111,133,99,108,81,31989,32582,64571,6472,8636,9984,13706,18452,25773
"68","55077","Assembly District 77 (2018), Wisconsin",1511,2201,1890,1818,2758,2619,2318,1945,931,207,1772,2415,1764,1623,2680,2375,2772,2106,991,432,50,206,311,186,342,173,137,80,32,0,167,217,89,85,189,224,196,94,6,0,50,206,311,186,342,173,137,80,32,0,167,217,89,85,189,224,196,94,6,0,275,918,634,464,424,313,87,66,44,30,298,701,405,346,527,288,127,89,0,38,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,43,70,38,212,80,27,7,0,0,29,45,22,63,84,91,25,16,9,0,111,88,94,93,94,49,27,0,0,7,118,256,164,45,113,61,63,0,0,0,1412,1937,1779,1662,2632,2407,2269,1876,867,207,1686,2327,1657,1560,2450,2220,2715,2057,929,432,153,307,181,212,335,299,67,77,64,0,166,155,191,144,326,246,81,58,71,0,16158,15880,32038,7899,7095,5438,4994,5090,6612,1071,1380,2451,640,671,531,397,333,212,1071,1380,2451,640,671,531,397,333,212,2692,3168,5860,2192,1849,951,601,214,267,5,4,9,0,5,0,2,0,2,359,450,809,117,193,296,171,52,32,757,536,1293,573,396,207,110,90,7,15318,14779,30097,7362,6658,5082,4627,4984,6368,1357,1628,2985,781,728,661,545,148,270,38788,39205,77993,20204,18266,13697,11844,11244,13982
"69","55004","Assembly District 4 (2018), Wisconsin",489,1334,1712,1646,2778,3250,4022,2688,1270,429,467,1135,1293,1674,2656,3291,3911,3109,1793,773,0,176,146,165,252,109,55,13,0,0,20,7,71,35,43,31,15,9,12,0,0,176,146,165,252,109,55,13,0,0,20,7,71,35,43,31,15,9,12,0,0,122,86,103,72,33,103,51,26,0,73,69,86,107,151,124,111,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,47,117,36,7,8,0,0,0,6,64,39,31,47,7,0,0,0,44,28,41,25,85,63,8,9,15,0,14,68,37,28,59,62,78,33,0,0,489,1307,1671,1566,2663,3206,4008,2679,1257,429,450,1123,1224,1648,2566,3275,3899,3087,1783,762,25,61,75,131,276,88,14,26,28,0,17,23,141,65,170,78,29,31,10,11,16191,15596,31787,3425,6325,5434,6541,7933,10062,228,861,1089,203,417,295,140,70,34,228,861,1089,203,417,295,140,70,34,682,493,1175,264,382,223,157,214,149,0,0,0,0,0,0,0,0,0,187,239,426,12,175,148,83,14,8,301,310,611,154,131,144,125,86,57,15918,15267,31185,3369,6109,5229,6481,7907,9997,546,710,1256,126,412,446,166,43,106,34281,34337,68618,7756,14368,12214,13833,16337,20447
"70","55055","Assembly District 55 (2018), Wisconsin",560,1621,1894,1814,3205,3829,4054,2245,1129,414,545,1712,1643,1829,3231,3555,4333,3064,1337,647,38,35,34,45,47,45,21,4,19,0,0,69,29,32,88,51,35,22,20,6,38,35,34,45,47,45,21,4,19,0,0,69,29,32,88,51,35,22,20,6,10,43,56,88,131,55,53,34,9,0,28,0,138,134,121,20,22,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,17,21,58,97,71,18,15,0,0,0,0,32,39,0,13,0,0,0,0,22,37,20,33,22,142,16,26,0,0,37,70,9,88,72,38,20,9,0,0,518,1619,1871,1705,3122,3759,4026,2245,1129,414,528,1587,1525,1736,3130,3478,4320,3054,1337,647,100,19,56,153,180,155,46,15,0,0,17,138,150,141,114,109,13,10,0,0,17563,16711,34274,4438,7180,6436,7384,8387,8836,317,267,584,142,140,135,96,56,71,317,267,584,142,140,135,96,56,71,494,426,920,81,416,252,75,75,96,0,0,0,0,0,0,0,0,0,84,326,410,64,150,97,84,18,15,323,302,625,166,150,94,180,36,35,17022,16382,33404,4252,6837,6252,7237,8346,8826,679,678,1357,274,500,294,264,59,25,36799,35359,72158,9559,15513,13695,15416,17033,17975
"71","55092","Assembly District 92 (2018), Wisconsin",578,1407,1460,1498,3083,3748,4259,3076,1545,444,501,1259,1261,1335,2877,3520,3900,2872,1690,926,6,52,107,70,97,58,71,21,2,0,0,32,19,1,25,5,5,6,0,0,6,52,107,70,97,58,71,21,2,0,0,32,19,1,25,5,5,6,0,0,4,3,11,8,11,21,3,0,0,0,4,20,28,26,5,27,12,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,65,113,103,187,57,55,15,8,0,6,37,49,59,104,33,0,12,0,0,27,44,39,26,38,33,33,12,3,0,7,1,31,15,14,42,40,12,5,0,555,1352,1445,1453,2985,3690,4228,3070,1528,442,465,1248,1248,1297,2772,3485,3878,2860,1690,925,51,121,132,155,303,116,86,21,25,2,48,65,63,100,213,78,24,24,0,1,16241,16839,33080,3745,5554,5960,7268,8159,10553,88,413,501,90,197,122,63,76,29,88,413,501,90,197,122,63,76,29,121,58,179,31,73,16,48,15,11,0,0,0,0,0,0,0,0,0,300,572,872,132,324,291,90,55,35,127,222,349,79,111,52,75,73,32,15990,16520,32510,3620,5443,5757,7175,8106,10515,592,926,1518,285,450,516,194,110,73,33547,35963,69510,8072,12349,12836,14976,16670,21277
"72","55081","Assembly District 81 (2018), Wisconsin",649,1460,1527,1845,3460,4096,4107,2907,1158,558,567,1391,1541,1725,3381,4158,4191,3096,1499,1057,28,156,109,70,165,60,66,14,3,0,11,28,26,9,12,23,25,6,3,0,28,156,109,70,165,60,66,14,3,0,11,28,26,9,12,23,25,6,3,0,3,23,10,2,15,16,17,0,0,0,2,14,0,58,10,32,40,13,11,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,62,28,22,50,131,63,12,0,0,0,3,17,4,18,88,12,39,0,0,0,11,30,103,32,104,33,10,20,4,0,9,74,71,14,39,18,21,11,2,0,625,1408,1445,1778,3329,3996,4032,2887,1144,558,530,1361,1499,1643,3169,4093,4130,3087,1477,1057,86,87,122,129,306,156,87,20,14,7,46,47,50,103,299,79,91,11,22,0,18415,17660,36075,4067,6638,6841,8254,8298,10275,118,605,723,223,214,177,83,91,26,118,605,723,223,214,177,83,91,26,145,69,214,42,70,25,48,57,29,0,7,7,0,0,0,0,0,7,142,356,498,110,94,219,75,51,0,238,337,575,124,220,143,51,31,37,17916,17170,35086,3924,6365,6498,8089,8162,10210,657,927,1584,266,404,605,235,178,74,37749,37736,75485,8979,14219,14685,16918,16959,20684
"73","55038","Assembly District 38 (2018), Wisconsin",575,1496,1310,1837,3857,4247,4483,2895,1383,349,555,1315,1203,1642,3750,4473,4123,2900,1555,690,4,29,52,9,45,70,14,22,14,0,0,27,4,56,67,2,52,13,0,0,4,29,52,9,45,70,14,22,14,0,0,27,4,56,67,2,52,13,0,0,0,20,0,28,49,10,28,6,0,0,10,8,8,3,17,34,27,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,28,56,93,12,0,0,0,4,0,22,0,66,39,6,2,0,0,26,4,12,15,22,26,4,13,0,0,13,16,6,4,71,46,12,4,0,0,509,1390,1218,1758,3740,4191,4343,2850,1374,345,536,1275,1184,1600,3644,4362,4054,2900,1546,690,77,128,92,107,173,156,152,48,9,4,29,51,41,42,220,156,75,2,9,0,18083,17949,36032,3941,5992,7607,8720,8606,9772,169,245,414,60,121,112,72,66,49,169,245,414,60,121,112,72,66,49,85,113,198,38,39,66,44,55,11,0,3,3,0,0,0,0,0,3,133,202,335,29,50,122,132,18,2,160,118,278,59,37,93,72,16,17,17737,17375,35112,3710,5760,7384,8553,8397,9705,550,794,1344,285,282,393,312,227,72,37086,37044,74130,8182,12402,15889,17977,17451,19680
"74","55090","Assembly District 90 (2018), Wisconsin",339,1457,1694,1511,2898,3300,2606,1419,807,482,480,1725,1709,1641,2521,2814,2586,1678,1171,722,84,102,221,140,224,168,86,14,0,0,28,124,201,165,237,125,71,65,0,0,84,102,221,140,224,168,86,14,0,0,28,124,201,165,237,125,71,65,0,0,60,139,188,132,127,121,45,43,18,0,32,136,176,121,81,126,41,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,54,174,235,361,330,184,225,9,39,0,14,218,138,196,281,190,174,78,0,0,142,168,59,102,57,45,47,7,0,0,58,155,73,83,172,89,72,18,6,0,219,1112,1469,1337,2433,2825,2403,1408,719,475,315,1471,1596,1473,2168,2427,2463,1660,1165,710,235,596,492,523,778,680,467,20,127,7,213,477,280,395,656,654,305,109,6,22,14461,13907,28368,4001,6555,5419,6114,5192,6279,945,953,1898,338,727,461,293,157,79,945,953,1898,338,727,461,293,157,79,699,828,1527,367,617,208,247,86,88,18,0,18,0,0,0,8,0,10,1115,1386,2501,460,930,611,374,399,126,654,580,1234,523,317,229,134,119,31,12985,11997,24982,3117,5875,4601,5252,4866,6137,2812,3458,6270,1521,1690,1434,1334,772,291,34634,34062,68696,10665,17438,13424,14049,11748,13120
"75","55093","Assembly District 93 (2018), Wisconsin",697,1455,1436,1562,3286,4088,4700,3214,1465,470,406,1557,1159,1809,3135,4118,4442,2983,1540,763,1,12,83,45,9,5,15,5,4,0,16,17,30,4,1,7,11,1,0,0,1,12,83,45,9,5,15,5,4,0,16,17,30,4,1,7,11,1,0,0,1,0,1,49,72,21,23,21,0,3,2,14,27,54,113,58,18,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,41,14,47,16,2,0,3,5,0,15,3,9,13,4,0,0,2,1,1,30,0,3,20,31,18,1,0,2,12,13,17,95,25,2,47,1,0,688,1450,1409,1523,3198,4053,4684,3191,1461,468,400,1538,1109,1752,3091,4075,4425,2979,1534,759,9,14,36,78,104,78,27,23,4,2,6,20,68,59,85,54,17,4,6,7,17470,17673,35143,4115,5966,6421,8206,9142,10435,76,164,240,46,162,10,12,26,10,76,164,240,46,162,10,12,26,10,270,168,438,17,131,185,79,41,26,1,0,1,0,0,0,0,8,1,47,125,172,14,68,23,60,20,7,212,74,286,16,60,98,45,33,67,17237,17441,34678,4076,5793,6289,8128,9109,10392,309,348,657,49,241,189,132,44,46,35698,36157,71855,8379,12583,13225,16674,18449,20994
"76","55039","Assembly District 39 (2018), Wisconsin",651,1613,1621,1729,3352,4085,4228,2668,1132,465,565,1382,1408,1498,3315,3882,3945,2658,1595,868,23,43,33,0,34,114,40,0,19,0,0,0,82,0,29,30,0,0,0,0,23,43,33,0,34,114,40,0,19,0,0,0,82,0,29,30,0,0,0,0,2,6,7,0,32,4,14,0,0,0,3,33,10,3,30,34,31,0,12,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,19,42,41,14,0,0,0,0,39,25,3,0,5,1,0,0,0,32,40,18,13,24,20,40,6,3,0,0,10,55,10,25,77,8,18,4,3,582,1496,1579,1631,3266,4004,4147,2655,1132,464,543,1337,1371,1430,3184,3826,3914,2634,1592,866,85,161,77,114,149,124,100,13,0,1,25,84,62,68,135,74,36,24,3,2,17171,17316,34487,4211,6256,6667,7967,8173,9386,141,266,407,66,115,63,144,40,19,141,266,407,66,115,63,144,40,19,125,51,176,44,20,62,38,45,12,0,11,11,6,5,0,0,0,0,72,120,192,40,64,42,46,15,0,202,156,358,82,96,49,97,48,34,16783,16809,33592,3958,6011,6450,7830,8061,9343,477,724,1201,355,321,284,198,136,43,35112,35719,70831,8828,13003,13680,16464,16558,18856
"77","55002","Assembly District 2 (2018), Wisconsin",976,1876,1577,1832,3438,3791,4055,2668,1183,414,1117,1807,1362,1645,3453,4033,4171,2602,1552,678,23,101,34,48,56,0,20,7,0,0,6,17,9,0,0,12,5,10,3,0,23,101,34,48,56,0,20,7,0,0,6,17,9,0,0,12,5,10,3,0,18,11,82,147,55,39,14,14,0,0,17,0,74,95,19,10,4,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,5,50,42,0,5,0,0,0,19,20,21,20,16,13,6,0,0,0,47,39,84,31,28,34,19,0,0,0,5,5,0,0,46,24,28,17,0,0,976,1737,1514,1800,3318,3758,4041,2658,1182,414,1084,1686,1353,1625,3391,4009,4127,2602,1541,678,39,169,68,86,167,33,19,10,1,0,52,141,30,40,95,50,50,0,11,0,18249,17755,36004,5776,6416,6891,7824,8226,9097,57,269,326,147,91,56,12,25,20,57,269,326,147,91,56,12,25,20,220,366,586,46,398,74,49,18,19,0,6,6,6,0,0,0,0,0,109,121,230,63,96,58,13,11,0,97,263,360,96,115,74,58,47,17,17969,17357,35326,5483,6292,6709,7767,8168,9075,419,573,992,401,224,262,83,69,22,37177,36979,74156,12165,13723,14180,15818,16589,18270
"78","55071","Assembly District 71 (2018), Wisconsin",1361,3447,1685,1503,2963,3124,3542,2403,1249,338,1411,3476,1584,1497,2653,3057,3519,2554,1520,786,41,78,52,72,6,19,21,21,0,0,19,41,0,20,0,5,16,5,0,0,41,78,52,72,6,19,21,21,0,0,19,41,0,20,0,5,16,5,0,0,64,95,198,33,108,86,30,40,3,12,39,131,73,107,143,46,43,34,28,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,169,104,33,23,24,2,45,0,0,22,37,43,32,50,9,23,7,0,0,31,74,24,54,36,2,12,16,14,3,102,70,62,16,21,0,19,4,0,0,1325,3397,1651,1493,2872,3073,3518,2397,1249,338,1373,3388,1545,1469,2569,3015,3471,2551,1520,786,67,148,92,43,114,75,24,51,0,0,61,131,82,60,134,51,71,10,0,0,18538,18073,36611,9695,6269,5616,6181,7061,8850,90,289,379,179,144,6,24,37,26,90,289,379,179,144,6,24,37,26,601,639,1240,329,411,251,132,73,117,5,0,5,5,0,0,0,0,0,200,408,608,238,212,73,33,25,52,275,254,529,277,156,57,2,31,37,18216,17795,36011,9483,6158,5441,6088,6989,8841,529,590,1119,407,277,248,126,95,61,38544,38337,76881,20792,13771,11698,12610,14348,18010
