"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","WHITE_less25","WHITE_25_to_34","WHITE_35_to_49","WHITE_50_to_74","WHITE_75_to_99","WHITE_100_to_149","WHITE_150_to_199","WHITE_200_more","WHITE_TOTAL","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","AI_AN_less25","AI_AN_25_to_34","AI_AN_35_to_49","AI_AN_50_to_74","AI_AN_75_to_99","AI_AN_100_to_149","AI_AN_150_to_199","AI_AN_200_more","AI_AN_TOTAL","ASIAN_less25","ASIAN_25_to_34","ASIAN_35_to_49","ASIAN_50_to_74","ASIAN_75_to_99","ASIAN_100_to_149","ASIAN_150_to_199","ASIAN_200_more","ASIAN_TOTAL","NHPI_less25","NHPI_25_to_34","NHPI_35_to_49","NHPI_50_to_74","NHPI_75_to_99","NHPI_100_to_149","NHPI_150_to_199","NHPI_200_more","NHPI_TOTAL","OTHER_less25","OTHER_25_to_34","OTHER_35_to_49","OTHER_50_to_74","OTHER_75_to_99","OTHER_100_to_149","OTHER_150_to_199","OTHER_200_more","OTHER_TOTAL","MIXED_less25","MIXED_25_to_34","MIXED_35_to_49","MIXED_50_to_74","MIXED_75_to_99","MIXED_100_to_149","MIXED_150_to_199","MIXED_200_more","MIXED_TOTAL","W_NOTHISP_less25","W_NOTHISP_25_to_34","W_NOTHISP_35_to_49","W_NOTHISP_50_to_74","W_NOTHISP_75_to_99","W_NOTHISP_100_to_149","W_NOTHISP_150_to_199","W_NOTHISP_200_more","W_NOTHISP_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","ALL_less25","ALL_25_to_34","ALL_35_to_49","ALL_50_to_74","ALL_75_to_99","ALL_100_to_149","ALL_150_to_199","ALL_200_more","ALL_TOTAL"
"71","55092","Assembly District 92 (2018), Wisconsin",22446,969,1202,1271,1127,909,1134,1033,1205,920,1987,2742,3370,2060,1102,873,542,98,7,0,4,9,16,0,0,35,0,9,18,0,0,0,0,0,433,8,34,17,31,55,23,16,33,19,22,78,60,18,12,4,3,48,0,0,0,0,0,0,0,0,7,0,11,15,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,5,8,24,50,44,51,7,26,46,59,22,8,21,0,4,151,25,19,5,7,0,10,0,21,7,7,15,20,7,4,4,0,22194,962,1196,1271,1122,888,1121,1016,1201,902,1928,2706,3346,2039,1086,869,541,653,7,11,12,29,81,57,68,14,44,105,100,48,29,39,4,5,4569,2043,3158,4729,3370,3162,873,542,22446,20,16,35,27,0,0,0,0,98,90,78,68,100,60,30,4,3,433,0,0,7,11,15,15,0,0,48,0,0,0,0,0,0,0,0,0,37,94,84,105,22,29,0,4,375,56,10,28,22,20,11,4,0,151,4551,2009,3119,4634,3346,3125,869,541,22194,59,138,126,205,48,68,4,5,653,9382,4388,6625,9833,6881,6440,1754,1095,46398
"72","55081","Assembly District 81 (2018), Wisconsin",24149,1010,885,1146,964,1154,1293,1251,992,917,2027,2698,3422,2645,1550,1193,1002,120,15,2,41,3,14,12,4,2,16,3,0,0,2,1,0,5,176,9,8,0,22,0,39,9,3,17,12,19,20,3,10,5,0,100,10,0,16,0,0,0,0,12,0,0,16,7,2,10,0,27,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,31,36,0,18,0,0,11,11,6,57,14,0,7,207,0,0,0,25,54,0,0,10,0,25,20,34,26,6,0,7,23679,980,883,1097,935,1151,1290,1230,982,893,1987,2648,3404,2582,1450,1180,987,720,37,2,49,48,57,15,39,16,24,51,62,48,123,114,13,22,4005,2447,3160,4725,3422,4195,1193,1002,24149,61,26,22,3,0,3,0,5,120,39,39,29,31,20,13,5,0,176,26,0,12,16,7,12,0,27,100,7,0,0,0,0,0,0,0,7,31,36,18,22,6,71,0,7,191,25,54,10,45,34,32,0,7,207,3895,2441,3105,4635,3404,4032,1180,987,23679,136,72,79,113,48,237,13,22,720,8225,5115,6435,9590,6941,8595,2391,2057,49349
"73","55038","Assembly District 38 (2018), Wisconsin",22770,476,500,505,939,701,854,638,673,772,1563,2370,3513,2922,2021,2550,1773,196,11,42,31,0,0,26,0,0,0,18,36,0,0,19,0,13,15,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,5,105,0,0,0,0,0,4,0,0,0,0,5,39,0,34,6,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,25,31,7,12,6,36,45,21,0,0,0,0,159,0,53,0,0,0,0,6,12,9,46,14,7,0,0,9,3,22346,476,500,505,923,673,793,569,662,756,1480,2329,3460,2901,2018,2535,1766,665,3,48,0,16,53,92,76,23,22,119,86,81,21,3,15,7,2420,1555,2083,3933,3513,4943,2550,1773,22770,84,26,0,54,0,19,0,13,196,4,0,0,3,3,0,0,5,15,0,4,0,5,39,34,6,17,105,3,0,0,0,0,0,0,0,3,0,56,25,81,21,0,0,0,183,53,0,27,60,7,0,9,3,159,2404,1466,1987,3809,3460,4919,2535,1766,22346,67,145,121,205,81,24,15,7,665,5035,3252,4243,8150,7124,9939,5115,3584,46442
"74","55090","Assembly District 90 (2018), Wisconsin",19906,1531,1356,1213,1448,1263,1376,960,1110,1238,2022,2104,2397,1223,315,140,210,1045,158,125,109,114,74,62,68,64,0,52,82,105,21,5,6,0,632,24,76,95,30,28,92,76,76,1,4,37,55,11,22,0,5,526,74,36,11,27,10,0,0,35,79,33,61,104,15,26,0,15,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,158,85,92,23,240,69,71,39,100,103,176,205,87,0,0,21,626,66,16,44,64,52,32,45,90,70,80,19,0,48,0,0,0,18366,1489,1266,1167,1386,1190,1205,920,950,1154,1835,1810,2236,1172,271,105,210,3193,225,175,161,142,309,240,111,230,197,310,470,366,149,52,35,21,5548,2639,3308,4126,2397,1538,140,210,19906,506,136,132,134,105,26,6,0,1045,225,120,153,41,55,33,0,5,632,148,10,114,94,104,41,0,15,526,10,0,0,0,0,0,0,0,10,358,309,210,279,205,87,0,21,1469,190,84,205,99,0,48,0,0,626,5308,2395,3024,3645,2236,1443,105,210,18366,703,549,538,780,366,201,35,21,3193,12996,6242,7684,9198,5468,3417,286,482,45773
"75","55093","Assembly District 93 (2018), Wisconsin",22969,730,728,809,818,1039,932,958,751,807,1819,2466,3633,2772,1662,1801,1244,156,7,20,0,0,0,4,0,0,81,0,24,0,19,0,0,1,26,0,0,0,0,0,0,0,0,8,0,3,5,0,0,0,10,127,0,0,0,1,36,0,16,0,19,2,0,18,0,0,27,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,0,2,0,7,2,0,0,6,13,4,0,3,0,152,15,30,4,26,3,0,0,0,0,12,27,12,0,11,2,10,22681,722,713,794,773,1028,922,955,741,799,1792,2439,3587,2743,1654,1777,1242,322,9,15,18,48,13,10,10,10,8,29,30,57,31,8,24,2,3085,1971,2516,4285,3633,4434,1801,1244,22969,27,4,81,24,0,19,0,1,156,0,0,8,3,5,0,0,10,26,1,36,35,2,18,0,27,8,127,1,0,0,0,0,0,0,0,1,3,2,9,6,13,4,3,0,40,75,3,0,39,12,11,2,10,152,3002,1950,2495,4231,3587,4397,1777,1242,22681,90,23,28,59,57,39,24,2,322,6284,3989,5172,8649,7325,8904,3634,2517,46474
"76","55039","Assembly District 39 (2018), Wisconsin",22616,691,608,1043,703,1226,1458,1046,1286,1071,1736,2696,3769,2721,1119,978,465,145,38,0,8,0,65,0,0,19,0,0,0,0,0,0,15,0,76,1,0,0,0,5,0,0,0,0,2,17,30,21,0,0,0,60,0,0,6,4,0,0,0,0,0,10,10,1,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,25,0,0,0,25,8,0,0,16,19,0,0,12,0,121,4,0,0,3,0,0,0,0,0,38,12,49,4,0,3,8,22161,689,608,1016,691,1226,1384,1036,1266,1009,1714,2611,3691,2688,1115,969,448,568,4,0,52,12,0,74,35,25,62,22,101,104,33,4,21,19,3045,2684,3403,4432,3769,3840,978,465,22616,46,65,19,0,0,0,15,0,145,1,5,0,19,30,21,0,0,76,10,0,0,20,1,4,0,25,60,0,0,0,0,0,0,0,0,0,25,0,33,16,19,0,12,0,105,7,0,0,50,49,4,3,8,121,3004,2610,3311,4325,3691,3803,969,448,22161,68,74,122,123,104,37,21,19,568,6206,5438,6888,8985,7663,7709,1998,965,45852
"77","55002","Assembly District 2 (2018), Wisconsin",23059,699,740,991,857,932,893,1097,1141,906,1671,2691,3688,2415,1512,1501,1325,104,38,6,0,0,5,0,6,0,17,28,0,0,0,4,0,0,198,0,8,0,0,62,0,0,71,0,7,11,5,32,2,0,0,289,16,0,0,0,0,0,0,33,0,41,47,117,1,22,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,6,6,0,0,22,0,21,3,0,20,0,0,5,0,0,5,178,0,0,0,2,16,0,0,0,4,53,37,34,7,25,0,0,22712,699,737,983,851,887,893,1028,1138,852,1668,2655,3616,2399,1512,1496,1298,462,6,9,8,6,77,0,90,6,54,40,36,72,21,0,5,32,3287,1825,3144,4362,3688,3927,1501,1325,23059,44,5,23,28,0,4,0,0,104,8,62,71,18,5,34,0,0,198,16,0,33,88,117,23,0,12,289,0,0,0,0,0,0,0,0,0,12,22,24,20,0,5,0,5,88,2,16,4,90,34,32,0,0,178,3270,1780,3018,4323,3616,3911,1496,1298,22712,29,77,150,76,72,21,5,32,462,6668,3787,6467,9005,7532,7957,3002,2672,47090
"78","55071","Assembly District 71 (2018), Wisconsin",22321,1181,1152,1068,1128,1074,1170,1092,1085,1022,2015,1994,3148,2065,1242,1086,799,143,35,0,0,0,0,22,0,40,0,0,39,7,0,0,0,0,41,0,0,14,0,0,0,0,0,0,4,23,0,0,0,0,0,489,88,3,16,0,0,60,0,8,20,28,60,77,6,24,53,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,54,11,0,18,34,0,8,45,21,60,33,43,8,0,13,0,135,2,4,15,18,3,15,0,12,6,0,11,34,11,4,0,0,22100,1169,1152,1048,1128,1057,1153,1089,1081,1002,1995,1976,3121,2039,1211,1080,799,516,15,11,20,18,51,17,9,49,41,80,51,70,34,31,19,0,4529,2244,3199,4009,3148,3307,1086,799,22321,35,22,40,39,7,0,0,0,143,14,0,0,27,0,0,0,0,41,107,60,28,88,77,30,53,46,489,0,0,0,0,0,0,0,0,0,83,34,74,93,43,8,13,0,348,39,18,18,11,34,15,0,0,135,4497,2210,3172,3971,3121,3250,1080,799,22100,64,68,99,131,70,65,19,0,516,9368,4656,6630,8369,6500,6675,2251,1644,46093
"79","55076","Assembly District 76 (2018), Wisconsin",25568,2441,1901,1196,1385,1489,1325,1121,1204,1025,1788,2167,2779,1976,1305,1186,1280,881,125,86,50,59,178,57,69,0,0,12,142,43,18,0,24,18,86,0,0,0,52,14,0,0,0,11,0,0,9,0,0,0,0,1693,652,95,134,121,78,20,65,18,36,120,52,123,81,7,38,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,15,15,36,0,0,0,28,0,47,63,12,0,0,0,17,0,699,156,53,58,42,30,80,34,18,9,19,25,91,41,0,0,43,24447,2255,1820,1111,1261,1352,1258,1093,1103,1006,1764,2037,2759,1931,1270,1160,1267,1458,234,90,121,124,151,67,56,101,75,87,141,41,45,35,53,37,6923,2814,3350,3955,2779,3281,1186,1280,25568,320,235,69,154,43,18,24,18,881,52,14,11,0,9,0,0,0,86,1002,98,119,172,123,88,38,53,1693,0,0,0,0,0,0,0,0,0,66,0,75,75,0,0,17,0,233,309,110,61,44,91,41,0,43,699,6447,2610,3202,3801,2759,3201,1160,1267,24447,569,218,232,228,41,80,53,37,1458,15688,6099,7119,8429,5845,6709,2478,2698,55065
"80","55003","Assembly District 3 (2018), Wisconsin",22675,696,600,852,691,785,980,848,886,727,1657,2510,3385,3119,2041,1935,963,135,0,0,0,0,43,0,37,0,13,0,12,10,6,0,14,0,73,0,0,0,16,0,0,8,3,0,6,16,3,17,0,0,4,490,7,0,6,53,48,13,36,0,66,13,69,122,12,0,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,7,0,26,0,0,56,0,0,0,37,39,29,0,0,0,204,9,6,8,48,8,13,0,0,0,0,6,73,20,0,13,0,22207,696,600,827,627,745,934,830,837,702,1614,2451,3323,3110,2024,1924,963,651,0,7,25,119,40,46,74,49,25,43,96,62,37,17,11,0,2839,1765,2461,4167,3385,5160,1935,963,22675,0,43,50,12,10,6,14,0,135,16,0,11,22,3,17,0,4,73,66,61,102,82,122,12,31,14,490,0,0,0,0,0,0,0,0,0,33,0,56,37,39,29,0,0,194,71,21,0,6,73,20,13,0,204,2750,1679,2369,4065,3323,5134,1924,963,22207,151,86,148,139,62,54,11,0,651,5926,3655,5197,8530,7017,10432,3928,1944,46629
"81","55073","Assembly District 73 (2018), Wisconsin",24155,1331,1317,1162,1200,1350,1464,1105,1316,1073,2072,2627,3465,2204,978,901,590,134,6,0,4,4,0,2,0,37,5,44,0,4,14,14,0,0,605,75,64,23,91,17,33,47,32,20,41,63,45,31,18,2,3,151,2,11,0,2,0,14,3,1,1,16,52,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,404,30,29,79,22,25,32,12,3,9,40,39,43,12,9,17,3,23947,1320,1311,1162,1177,1324,1444,1082,1315,1068,2048,2618,3420,2193,974,901,590,268,46,10,0,38,26,20,25,1,5,24,9,45,15,4,0,0,5010,2814,3494,4699,3465,3182,901,590,24155,14,2,42,44,4,28,0,0,134,253,50,99,104,45,49,2,3,605,15,14,5,68,35,14,0,0,151,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,17,160,57,24,79,43,21,17,3,404,4970,2768,3465,4666,3420,3167,901,590,23947,94,46,31,33,45,19,0,0,268,10531,5751,7162,9693,7057,6480,1821,1186,49681
"82","55088","Assembly District 88 (2018), Wisconsin",21805,708,660,863,635,1113,1024,908,1093,923,1626,2195,3153,2473,1598,1439,1394,269,55,104,36,15,0,21,0,0,0,21,10,7,0,0,0,0,200,22,24,0,0,8,0,68,39,0,15,0,24,0,0,0,0,669,0,0,56,27,0,71,0,50,0,11,79,95,174,19,64,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,43,81,102,25,83,66,0,0,121,163,115,0,27,0,0,0,168,12,13,0,7,8,0,0,33,0,40,11,10,23,0,11,0,21097,708,618,863,623,1104,1005,825,1051,857,1571,2091,3044,2461,1544,1351,1381,1499,33,136,102,37,92,19,83,59,187,218,219,109,50,54,88,13,2866,2137,2924,3821,3153,4071,1439,1394,21805,210,21,0,31,7,0,0,0,269,46,8,107,15,24,0,0,0,200,83,71,50,90,95,193,64,23,669,0,0,0,0,0,0,0,0,0,251,149,121,278,0,27,0,0,826,32,8,33,51,10,23,11,0,168,2812,2109,2733,3662,3044,4005,1351,1381,21097,308,111,329,437,109,104,88,13,1499,6608,4614,6297,8385,6442,8423,2953,2811,46533
"83","55085","Assembly District 85 (2018), Wisconsin",22753,996,1130,1176,1326,1225,1608,1463,935,1065,1806,2314,3155,1927,992,662,973,166,0,20,36,0,9,47,0,0,0,31,8,15,0,0,0,0,169,0,32,57,17,0,8,0,0,30,0,9,9,5,0,2,0,1190,51,16,75,49,80,18,27,108,12,100,134,207,130,85,30,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,4,0,0,88,0,10,5,0,3,4,0,0,0,0,276,10,8,2,40,32,21,13,0,64,26,2,13,43,2,0,0,22456,925,1130,1163,1326,1225,1489,1463,926,1035,1777,2302,3153,1927,990,662,963,501,71,0,65,21,20,207,0,19,35,29,12,7,3,2,0,10,4628,2833,3463,4120,3155,2919,662,973,22753,56,56,0,39,15,0,0,0,166,106,8,30,9,9,5,2,0,169,191,98,147,234,207,215,30,68,1190,0,0,0,0,0,0,0,0,0,4,88,15,3,4,0,0,0,114,60,53,77,28,13,45,0,0,276,4544,2714,3424,4079,3153,2917,662,963,22456,157,227,54,41,7,5,0,10,501,9746,6077,7210,8553,6563,6106,1356,2014,47625
"84","55063","Assembly District 63 (2018), Wisconsin",21310,565,609,865,705,847,951,573,1059,655,1913,2126,3339,2315,1947,1731,1110,603,78,18,36,101,24,0,101,50,22,25,36,28,24,37,23,0,164,0,0,0,0,0,29,20,0,0,0,49,42,0,0,24,0,252,0,35,0,8,0,29,0,0,0,0,10,56,9,61,26,18,22,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,9,199,0,53,0,12,7,0,0,0,0,16,56,55,0,0,0,0,165,10,0,0,12,25,8,0,0,0,8,42,0,9,51,0,0,20457,565,604,824,691,745,906,560,1022,642,1834,1938,3178,2258,1938,1693,1059,1171,0,58,41,26,126,74,13,37,13,95,293,216,57,9,62,51,2744,1798,2287,4039,3339,4262,1731,1110,21310,233,24,173,61,28,61,23,0,603,0,29,20,49,42,0,24,0,164,43,29,0,10,56,70,26,18,252,0,0,0,13,0,0,0,9,22,65,7,0,72,55,0,0,0,199,22,33,0,50,0,60,0,0,165,2684,1651,2224,3772,3178,4196,1693,1059,20457,125,200,63,388,216,66,62,51,1171,5916,3771,4767,8454,6914,8715,3559,2247,44343
"85","55068","Assembly District 68 (2018), Wisconsin",22020,916,897,865,973,1014,1172,1112,971,790,2016,2590,3345,2262,1368,859,870,51,0,0,0,0,2,31,0,0,0,0,0,2,16,0,0,0,54,2,9,5,12,0,0,0,1,0,4,5,16,0,0,0,0,234,0,0,14,47,2,6,0,62,11,0,0,65,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,3,2,0,0,0,0,7,3,0,0,0,0,180,0,0,0,8,6,18,32,11,31,21,47,3,3,0,0,0,21792,906,889,844,973,974,1141,1109,971,770,1992,2564,3320,2249,1365,859,866,257,10,12,21,6,45,33,3,0,20,24,33,30,13,3,0,4,3651,2186,2873,4606,3345,3630,859,870,22020,0,33,0,0,2,16,0,0,51,28,0,1,9,16,0,0,0,54,61,8,73,0,65,16,11,0,234,0,0,0,0,0,0,0,0,0,4,5,0,7,3,0,0,0,19,8,24,74,68,3,3,0,0,180,3612,2115,2850,4556,3320,3614,859,866,21792,49,78,23,57,30,16,0,4,257,7413,4449,5894,9303,6784,7295,1729,1740,44607
"86","55024","Assembly District 24 (2018), Wisconsin",20246,480,436,617,692,699,784,467,779,722,1168,1995,3260,2470,1529,2000,2148,2836,226,163,181,198,199,102,66,124,69,259,348,208,272,183,86,152,93,0,0,31,0,7,0,0,0,0,0,0,9,35,0,6,5,719,0,0,0,17,2,7,11,3,8,50,102,114,119,88,70,128,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,92,13,0,0,0,0,0,0,0,12,30,0,0,0,26,0,11,282,57,3,16,8,0,0,0,2,21,24,35,12,10,54,0,40,19847,456,436,617,672,670,765,467,757,693,1153,1948,3207,2426,1507,1967,2106,505,37,0,16,20,29,19,0,22,41,45,47,53,44,22,33,77,2225,1483,1968,3163,3260,3999,2000,2148,20246,768,301,259,607,208,455,86,152,2836,31,7,0,0,9,35,6,5,93,17,9,22,152,114,207,70,128,719,12,0,0,0,0,0,0,0,12,13,0,12,30,0,26,0,11,92,84,0,23,59,12,64,0,40,282,2181,1435,1917,3101,3207,3933,1967,2106,19847,73,48,63,92,53,66,33,77,505,5404,3283,4264,7204,6863,8785,4162,4667,44632
"87","55046","Assembly District 46 (2018), Wisconsin",22826,502,546,529,634,686,765,904,744,896,1868,2503,3652,2947,2171,2259,1220,806,12,41,98,80,71,42,70,49,0,64,30,83,83,43,40,0,68,0,0,0,6,0,0,7,0,0,7,44,4,0,0,0,0,814,0,0,0,19,2,27,0,11,44,44,119,216,91,51,134,56,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,97,0,0,0,0,0,0,7,0,18,16,18,19,8,0,0,11,176,39,0,0,3,12,0,0,11,0,23,21,12,17,10,28,0,22198,502,485,493,634,686,765,847,720,801,1860,2450,3615,2832,2107,2207,1194,732,0,61,36,0,0,0,64,24,113,31,71,56,123,64,52,37,2211,1451,2544,4371,3652,5118,2259,1220,22826,231,113,119,94,83,126,40,0,806,6,0,7,51,4,0,0,0,68,19,29,55,163,216,142,134,56,814,0,0,0,3,0,0,0,8,11,0,0,25,34,19,8,0,11,97,42,12,11,44,12,27,28,0,176,2114,1451,2368,4310,3615,4939,2207,1194,22198,97,0,201,102,56,187,52,37,732,4720,3056,5330,9172,7657,10547,4720,2526,47728
"88","55017","Assembly District 17 (2018), Wisconsin",6659,308,270,383,236,261,350,498,257,288,522,789,1196,699,294,239,69,15234,1729,1372,1219,1401,1016,685,975,986,670,971,1448,1440,748,342,163,69,47,0,6,0,0,0,0,0,0,0,7,24,3,7,0,0,0,524,37,21,96,0,31,19,36,43,0,47,41,99,14,24,15,1,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,383,9,0,0,15,0,31,46,23,34,27,64,91,22,0,0,21,336,53,0,7,29,32,0,28,32,0,14,35,13,36,15,39,3,6349,308,255,383,212,219,344,472,233,270,514,748,1162,649,272,239,69,780,0,15,7,55,54,44,72,53,52,33,142,125,77,22,0,29,1197,611,1043,1311,1196,993,239,69,6659,5721,1701,2631,2419,1440,1090,163,69,15234,6,0,0,31,3,7,0,0,47,154,50,79,88,99,38,15,1,524,0,0,0,0,6,0,0,0,6,24,31,103,91,91,22,0,21,383,89,32,60,49,13,51,39,3,336,1158,563,975,1262,1162,921,239,69,6349,77,98,177,175,125,99,0,29,780,8426,3086,5068,5426,4135,3221,695,261,30318
"89","55075","Assembly District 75 (2018), Wisconsin",23050,1021,1298,1129,1300,1148,1089,1386,1063,1251,1822,2872,3274,1863,1013,899,622,240,0,6,0,8,129,7,0,64,0,20,6,0,0,0,0,0,183,11,31,8,6,2,13,6,20,21,1,24,24,2,6,8,0,58,0,0,0,11,3,0,9,3,2,2,8,3,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,11,0,3,0,6,0,6,24,7,44,1,0,0,0,208,16,0,13,34,36,7,11,0,0,30,14,16,25,1,4,1,22858,1012,1298,1128,1298,1147,1088,1346,1052,1250,1808,2826,3241,1860,986,899,619,300,9,0,10,4,9,1,40,18,7,38,53,77,4,27,0,3,4748,2237,3700,4694,3274,2876,899,622,23050,14,136,64,26,0,0,0,0,240,56,15,47,25,24,8,8,0,183,11,3,14,10,3,0,2,15,58,0,0,0,0,0,0,0,0,0,11,3,12,31,44,1,0,0,102,63,43,11,44,16,26,4,1,208,4736,2235,3648,4634,3241,2846,899,619,22858,23,10,65,91,77,31,0,3,300,9662,4682,7561,9555,6679,5788,1812,1260,46999
"90","55056","Assembly District 56 (2018), Wisconsin",23701,550,406,919,801,1087,886,809,1039,920,2141,2524,3553,2557,1923,1963,1623,316,23,0,13,9,15,0,0,0,0,37,159,20,25,0,15,0,111,0,0,17,2,0,0,13,0,0,0,3,37,0,36,0,3,831,36,37,53,12,22,0,0,15,121,49,110,81,48,58,87,102,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,164,0,0,12,0,0,29,12,0,84,8,3,16,0,0,0,0,138,0,17,0,0,0,7,12,0,17,3,25,16,15,3,15,8,23389,550,381,906,771,1078,886,788,1036,915,2041,2524,3500,2531,1921,1951,1610,491,0,25,25,32,9,29,33,3,89,108,16,69,26,2,12,13,2676,1973,2768,4665,3553,4480,1963,1623,23701,45,15,0,196,20,25,15,0,316,19,0,13,3,37,36,0,3,111,138,22,136,159,81,106,87,102,831,0,0,6,0,0,0,0,0,6,12,29,96,11,16,0,0,0,164,17,7,29,28,16,18,15,8,138,2608,1964,2739,4565,3500,4452,1951,1610,23389,82,38,125,124,69,28,12,13,491,5597,4048,5912,9751,7292,9145,4043,3359,49147
