"","GEOID","full_geoid","male_white_age18to19","male_white_age20to24","male_white_age25to29","male_white_age30to34","male_white_age35to44","male_white_age45to54","male_white_age55to64","male_white_age65to74","male_white_age75to84","male_white_age85over","female_white_age18to19","female_white_age20to24","female_white_age25to29","female_white_age30to34","female_white_age35to44","female_white_age45to54","female_white_age55to64","female_white_age65to74","female_white_age75to84","female_white_age85over","male_black_age18to19","male_black_age20to24","male_black_age25to29","male_black_age30to34","male_black_age35to44","male_black_age45to54","male_black_age55to64","male_black_age65to74","male_black_age75to84","male_black_age85over","female_black_age18to19","female_black_age20to24","female_black_age25to29","female_black_age30to34","female_black_age35to44","female_black_age45to54","female_black_age55to64","female_black_age65to74","female_black_age75to84","female_black_age85over","male_aian_age18to19","male_aian_age20to24","male_aian_age25to29","male_aian_age30to34","male_aian_age35to44","male_aian_age45to54","male_aian_age55to64","male_aian_age65to74","male_aian_age75to84","male_aian_age85over","female_aian_age18to19","female_aian_age20to24","female_aian_age25to29","female_aian_age30to34","female_aian_age35to44","female_aian_age45to54","female_aian_age55to64","female_aian_age65to74","female_aian_age75to84","female_aian_age85over","male_asian_age18to19","male_asian_age20to24","male_asian_age25to29","male_asian_age30to34","male_asian_age35to44","male_asian_age45to54","male_asian_age55to64","male_asian_age65to74","male_asian_age75to84","male_asian_age85over","female_asian_age18to19","female_asian_age20to24","female_asian_age25to29","female_asian_age30to34","female_asian_age35to44","female_asian_age45to54","female_asian_age55to64","female_asian_age65to74","female_asian_age75to84","female_asian_age85over","male_nhpi_age18to19","male_nhpi_age20to24","male_nhpi_age25to29","male_nhpi_age30to34","male_nhpi_age35to44","male_nhpi_age45to54","male_nhpi_age55to64","male_nhpi_age65to74","male_nhpi_age75to84","male_nhpi_age85over","female_nhpi_age18to19","female_nhpi_age20to24","female_nhpi_age25to29","female_nhpi_age30to34","female_nhpi_age35to44","female_nhpi_age45to54","female_nhpi_age55to64","female_nhpi_age65to74","female_nhpi_age75to84","female_nhpi_age85over","male_other_age18to19","male_other_age20to24","male_other_age25to29","male_other_age30to34","male_other_age35to44","male_other_age45to54","male_other_age55to64","male_other_age65to74","male_other_age75to84","male_other_age85over","female_other_age18to19","female_other_age20to24","female_other_age25to29","female_other_age30to34","female_other_age35to44","female_other_age45to54","female_other_age55to64","female_other_age65to74","female_other_age75to84","female_other_age85over","male_mixed_age18to19","male_mixed_age20to24","male_mixed_age25to29","male_mixed_age30to34","male_mixed_age35to44","male_mixed_age45to54","male_mixed_age55to64","male_mixed_age65to74","male_mixed_age75to84","male_mixed_age85over","female_mixed_age18to19","female_mixed_age20to24","female_mixed_age25to29","female_mixed_age30to34","female_mixed_age35to44","female_mixed_age45to54","female_mixed_age55to64","female_mixed_age65to74","female_mixed_age75to84","female_mixed_age85over","male_w_nothisp_age18to19","male_w_nothisp_age20to24","male_w_nothisp_age25to29","male_w_nothisp_age30to34","male_w_nothisp_age35to44","male_w_nothisp_age45to54","male_w_nothisp_age55to64","male_w_nothisp_age65to74","male_w_nothisp_age75to84","male_w_nothisp_age85over","female_w_nothisp_age18to19","female_w_nothisp_age20to24","female_w_nothisp_age25to29","female_w_nothisp_age30to34","female_w_nothisp_age35to44","female_w_nothisp_age45to54","female_w_nothisp_age55to64","female_w_nothisp_age65to74","female_w_nothisp_age75to84","female_w_nothisp_age85over","male_hisp_age18to19","male_hisp_age20to24","male_hisp_age25to29","male_hisp_age30to34","male_hisp_age35to44","male_hisp_age45to54","male_hisp_age55to64","male_hisp_age65to74","male_hisp_age75to84","male_hisp_age85over","female_hisp_age18to19","female_hisp_age20to24","female_hisp_age25to29","female_hisp_age30to34","female_hisp_age35to44","female_hisp_age45to54","female_hisp_age55to64","female_hisp_age65to74","female_hisp_age75to84","female_hisp_age85over","BLACK_FEMALE","BLACK_MALE","BLACK_TOTAL","BLACK_18_to_24","BLACK_25_to_34","BLACK_35_to_44","BLACK_45_to_54","BLACK_55_to_64","BLACK_65_over","HISP_FEMALE","HISP_MALE","HISP_TOTAL","HISP_18_to_24","HISP_25_to_34","HISP_35_to_44","HISP_45_to_54","HISP_55_to_64","HISP_65_over","UNDERREP_FEMALE","UNDERREP_MALE","UNDERREP_TOTAL","UNDERREP_18_to_24","UNDERREP_25_to_34","UNDERREP_35_to_44","UNDERREP_45_to_54","UNDERREP_55_to_64","UNDERREP_65_over"
"540","54876","ZCTA5 54876",5,9,29,24,34,68,109,99,61,10,9,6,24,17,34,58,107,106,41,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,7,0,0,0,0,5,9,29,24,34,68,109,99,61,10,9,6,24,17,34,58,107,105,39,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0,4,4,0,0,0,0,2,4,7,1,8,0,0,2,3,0,3,7,5,12,0,0,2,3,2,7
"541","54027","ZCTA5 54027",16,22,9,20,72,89,93,67,16,2,4,25,19,37,62,88,94,54,20,9,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,22,8,20,72,89,93,65,16,2,4,24,19,37,62,88,94,54,20,9,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,4,5,3,0,0,0,0,2,2,5,7,1,3,0,1,0,2,3,9,12,4,3,0,1,0,4
"542","54102","ZCTA5 54102",5,3,4,18,16,52,91,114,51,9,0,15,5,17,6,64,108,68,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,2,2,0,0,0,0,3,0,0,5,3,4,18,16,52,91,114,51,9,0,15,5,17,6,64,108,68,37,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,0,5,5,0,0,5,0,0,0,6,5,11,0,0,5,6,0,0
"543","54107","ZCTA5 54107",55,93,57,92,210,301,243,178,78,19,26,109,72,80,202,337,203,158,106,42,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,55,93,57,92,210,298,243,178,78,19,26,109,65,80,202,337,203,158,106,42,0,0,0,0,2,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,7,5,12,0,7,2,3,0,0,10,5,15,3,7,2,3,0,0
"544","54150","ZCTA5 54150",0,0,0,0,4,3,11,0,1,0,0,0,0,0,3,2,4,7,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,1,0,0,0,0,0,3,2,4,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,4,3,4,0,4,0,0,0,4,6,0,4,3,7,0,0,0,4,10,3
"545","54211","ZCTA5 54211",0,0,0,1,6,7,24,37,19,7,0,0,1,1,15,10,26,55,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,7,24,37,19,7,0,0,1,1,15,10,26,55,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","54216","ZCTA5 54216",63,121,161,187,370,327,565,342,233,87,62,82,108,183,345,337,516,362,347,54,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,0,3,0,0,63,121,156,155,352,327,565,342,233,87,62,82,108,175,336,330,516,362,347,54,0,3,5,32,22,0,0,0,0,0,0,6,0,8,31,7,0,0,0,0,0,4,4,0,2,0,2,0,0,52,62,114,9,45,53,7,0,0,52,66,118,9,47,53,9,0,0
"547","54229","ZCTA5 54229",45,78,107,156,376,360,399,270,75,10,35,48,119,166,376,313,411,290,114,6,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,78,107,156,354,360,399,270,75,10,35,48,119,166,376,313,385,290,114,6,16,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,10,10,20,10,10,0,0,0,0,0,38,38,16,0,22,0,26,0,10,48,58,26,10,22,0,26,0
"548","54230","ZCTA5 54230",52,117,118,101,259,404,337,282,125,22,52,99,101,102,275,361,337,207,118,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,42,117,118,100,259,402,337,282,125,22,52,97,101,100,275,358,337,207,118,33,10,0,1,1,3,2,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,24,12,4,3,5,0,0,7,17,24,12,4,3,5,0,0
"549","54232","ZCTA5 54232",12,23,28,13,52,59,80,55,12,5,5,19,57,24,24,65,83,36,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,19,28,13,45,56,80,55,12,5,5,19,54,11,19,61,83,36,11,3,0,4,0,0,7,3,0,0,0,0,0,0,3,13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,39,4,16,12,7,0,0,25,14,39,4,16,12,7,0,0
"550","54304","ZCTA5 54304",229,730,1035,800,1255,1303,1761,1139,666,229,157,628,865,747,1172,1487,1460,1367,1035,424,23,32,17,14,105,8,16,7,0,0,14,19,103,35,80,0,21,0,9,0,23,32,17,14,105,8,16,7,0,0,14,19,103,35,80,0,21,0,9,0,0,122,86,122,34,16,45,12,0,0,73,69,104,76,40,111,14,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,77,19,0,8,0,0,0,6,0,27,15,26,0,0,0,0,8,9,0,8,73,13,30,0,0,0,10,47,8,38,88,43,34,8,0,0,208,710,1007,761,1196,1280,1735,1139,653,229,157,606,831,730,1118,1457,1460,1354,1019,413,29,35,45,47,180,50,49,8,13,0,0,28,34,44,78,72,17,13,16,11,260,206,466,88,169,185,8,37,16,296,407,703,92,170,258,122,66,61,556,613,1169,180,339,443,130,103,77
"551","54407","ZCTA5 54407",3,17,38,50,91,103,102,123,40,16,3,5,21,26,114,87,131,109,36,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,36,50,88,100,102,123,40,16,3,5,21,26,112,87,128,109,36,17,0,0,2,0,3,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,1,0,0,0,0,0,1,2,8,10,0,2,5,3,3,0,2,9,11,0,2,5,3,3,1
"552","54414","ZCTA5 54414",46,91,100,123,185,223,257,184,98,25,45,39,105,81,234,190,266,177,120,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,3,2,0,0,5,7,0,0,3,0,0,3,0,0,46,91,95,107,185,223,257,184,98,23,45,39,105,81,207,190,264,177,118,34,0,0,8,16,0,0,0,0,0,2,5,0,0,0,27,0,2,0,2,0,7,2,9,0,0,2,0,0,7,34,26,60,5,24,27,0,2,4,41,28,69,5,24,29,0,2,11
"553","54417","ZCTA5 54417",0,0,0,0,2,4,7,6,2,0,0,0,0,0,1,2,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,6,2,0,0,0,0,0,1,2,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","54422","ZCTA5 54422",14,39,43,41,69,82,40,27,18,0,0,58,28,42,65,67,20,47,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,36,41,29,42,74,40,24,18,0,0,50,28,30,53,58,17,47,10,9,1,3,2,12,28,11,4,4,0,0,0,9,0,12,17,9,5,0,0,0,0,0,0,0,0,0,0,0,0,47,61,108,13,26,45,20,9,4,47,61,108,13,26,45,20,9,4
"555","54448","ZCTA5 54448",25,132,64,78,263,342,348,221,94,49,49,88,87,65,269,372,312,249,110,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,2,0,2,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,0,0,31,4,4,0,3,0,0,0,0,25,132,58,78,260,340,333,221,94,49,49,76,87,65,256,365,295,249,110,95,0,0,7,4,3,4,15,0,0,0,0,12,0,0,13,7,17,0,0,0,0,1,1,0,1,0,0,7,0,32,18,50,12,11,16,11,32,0,32,19,51,12,12,16,11,39,0
"556","54459","ZCTA5 54459",8,7,11,43,69,83,116,89,34,18,65,4,12,24,67,76,116,84,40,6,0,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,11,43,69,83,116,89,34,18,64,4,12,24,64,71,116,83,38,6,0,4,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,1,2,0,0,16,16,1,1,14,0,0,0,12,4,16,5,0,3,5,0,3,12,20,32,6,1,17,5,0,3
"557","54484","ZCTA5 54484",56,136,91,112,344,412,354,204,112,46,55,102,100,116,285,431,288,212,139,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,5,0,3,0,0,0,56,136,91,112,336,397,354,204,112,46,55,102,100,116,267,415,288,212,139,62,0,0,0,60,53,15,0,0,0,0,0,0,0,0,23,16,1,0,0,0,4,1,5,1,0,0,4,0,0,39,128,167,0,60,76,31,1,0,43,129,172,1,60,76,35,1,0
"558","54538","ZCTA5 54538",9,6,10,1,17,50,198,183,163,41,0,38,13,5,26,53,122,192,81,44,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,19,0,19,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,3,0,0,0,4,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,6,10,1,17,49,198,182,163,41,0,38,5,5,25,53,122,192,79,44,0,0,0,0,1,1,0,1,0,0,0,0,8,3,1,0,4,0,2,0,13,8,21,0,0,8,0,0,13,14,3,17,0,11,2,1,4,3,27,11,38,0,11,10,1,4,16
"559","54539","ZCTA5 54539",0,0,46,25,66,78,130,125,61,19,0,0,19,4,48,83,136,132,86,10,0,1,5,4,0,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,4,0,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,46,23,66,78,130,125,61,19,0,0,16,4,48,83,136,132,86,10,0,0,0,2,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,14,1,9,0,4,8,0,3,8,11,0,5,0,6,0,0,3,22,25,1,14,0,10,8,0
"560","54541","ZCTA5 54541",31,42,14,13,67,67,55,71,41,15,24,32,26,27,49,78,117,62,42,35,12,5,0,0,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,14,13,67,67,55,71,41,15,24,28,26,27,44,78,108,62,42,31,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,0,0,4,28,20,48,45,0,0,0,0,3,13,0,13,4,0,5,0,9,4,41,20,61,49,0,5,0,9,7
"561","54603","ZCTA5 54603",332,587,507,445,900,757,919,622,384,92,123,424,425,277,825,780,785,582,370,94,0,0,56,21,52,21,10,0,0,0,0,0,0,25,0,23,11,0,0,0,0,0,56,21,52,21,10,0,0,0,0,0,0,25,0,23,11,0,0,0,10,56,128,80,0,20,70,0,0,0,53,115,96,0,61,42,32,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,7,0,0,0,17,0,1,0,27,18,0,0,329,502,507,426,844,757,892,622,384,92,123,424,370,277,816,780,785,582,370,94,3,85,0,39,56,0,27,0,0,0,0,0,55,0,9,0,0,0,0,0,48,150,198,0,102,52,44,21,0,64,183,247,88,94,65,0,27,0,112,333,445,88,196,117,44,48,0
"562","54625","ZCTA5 54625",0,8,11,15,9,17,24,18,10,0,0,10,4,7,8,18,16,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,15,9,17,24,18,10,0,0,10,4,7,8,18,16,6,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"563","54914","ZCTA5 54914",236,748,1002,1106,1611,1888,1617,1157,514,231,346,814,774,1190,1538,1687,1962,1505,550,384,15,77,41,16,189,12,24,20,0,0,0,83,8,23,126,28,8,0,16,6,15,77,41,16,189,12,24,20,0,0,0,83,8,23,126,28,8,0,16,6,20,81,99,148,155,55,81,16,0,0,23,51,151,117,164,36,13,18,6,8,0,0,0,0,0,0,0,0,0,0,0,17,0,0,8,14,0,0,0,0,47,9,78,31,67,123,20,15,0,0,0,64,17,51,31,13,0,0,0,0,0,0,0,13,0,58,12,40,0,0,19,36,6,12,72,0,25,0,0,0,236,748,997,1040,1572,1881,1617,1157,514,231,346,792,692,1135,1477,1631,1962,1496,550,384,47,9,83,110,106,130,12,43,0,0,0,86,99,125,92,69,0,9,0,0,290,370,660,175,88,315,40,32,42,480,528,1008,142,417,198,199,12,52,770,898,1668,317,505,513,239,44,94
"564","54922","ZCTA5 54922",7,57,38,25,54,117,112,63,25,15,7,24,12,30,57,123,101,67,45,19,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,17,0,11,0,0,0,0,0,6,7,6,11,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,37,25,51,115,112,63,25,15,5,22,12,30,55,123,101,67,45,19,1,0,16,4,20,2,11,0,0,0,2,2,6,7,8,11,0,0,0,0,0,10,10,0,8,0,0,0,2,36,43,79,5,33,28,13,11,0,36,53,89,5,41,28,13,11,2
"565","54932","ZCTA5 54932",6,52,26,20,91,90,92,92,30,5,24,31,22,20,70,98,84,69,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,52,26,20,91,82,92,92,30,5,24,29,22,20,70,98,84,69,34,5,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,8,14,2,0,0,8,0,4,6,8,14,2,0,0,8,0,4
"566","54941","ZCTA5 54941",11,40,75,41,95,130,251,232,90,27,23,33,48,35,93,96,329,214,82,22,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,40,75,41,95,130,251,232,84,27,23,33,48,35,93,96,329,214,82,22,0,0,0,0,0,0,0,0,6,0,0,2,0,0,4,4,0,0,0,0,0,14,14,5,0,9,0,0,0,10,6,16,2,0,4,4,0,6,10,20,30,7,0,13,4,0,6
