"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","WHITE_less25","WHITE_25_to_34","WHITE_35_to_49","WHITE_50_to_74","WHITE_75_to_99","WHITE_100_to_149","WHITE_150_to_199","WHITE_200_more","WHITE_TOTAL","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","AI_AN_less25","AI_AN_25_to_34","AI_AN_35_to_49","AI_AN_50_to_74","AI_AN_75_to_99","AI_AN_100_to_149","AI_AN_150_to_199","AI_AN_200_more","AI_AN_TOTAL","ASIAN_less25","ASIAN_25_to_34","ASIAN_35_to_49","ASIAN_50_to_74","ASIAN_75_to_99","ASIAN_100_to_149","ASIAN_150_to_199","ASIAN_200_more","ASIAN_TOTAL","NHPI_less25","NHPI_25_to_34","NHPI_35_to_49","NHPI_50_to_74","NHPI_75_to_99","NHPI_100_to_149","NHPI_150_to_199","NHPI_200_more","NHPI_TOTAL","OTHER_less25","OTHER_25_to_34","OTHER_35_to_49","OTHER_50_to_74","OTHER_75_to_99","OTHER_100_to_149","OTHER_150_to_199","OTHER_200_more","OTHER_TOTAL","MIXED_less25","MIXED_25_to_34","MIXED_35_to_49","MIXED_50_to_74","MIXED_75_to_99","MIXED_100_to_149","MIXED_150_to_199","MIXED_200_more","MIXED_TOTAL","W_NOTHISP_less25","W_NOTHISP_25_to_34","W_NOTHISP_35_to_49","W_NOTHISP_50_to_74","W_NOTHISP_75_to_99","W_NOTHISP_100_to_149","W_NOTHISP_150_to_199","W_NOTHISP_200_more","W_NOTHISP_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","ALL_less25","ALL_25_to_34","ALL_35_to_49","ALL_50_to_74","ALL_75_to_99","ALL_100_to_149","ALL_150_to_199","ALL_200_more","ALL_TOTAL"
"23","53219","ZCTA5 53219",12986,796,459,667,570,441,580,533,378,653,1188,1775,2298,1295,679,481,193,792,139,41,51,32,60,74,33,111,50,46,85,15,18,16,21,0,116,7,33,24,0,6,7,0,8,7,0,24,0,0,0,0,0,293,26,0,0,49,30,59,0,0,0,34,63,0,0,18,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,45,55,0,27,0,13,40,45,10,55,121,28,62,29,0,0,286,42,19,13,0,0,16,0,0,45,42,38,7,45,10,0,9,11664,679,399,627,442,328,570,389,378,637,1124,1514,2082,1245,594,463,193,2047,198,134,64,155,113,23,210,45,26,157,390,251,140,114,18,9,2492,1021,1564,2963,2298,1974,481,193,12986,263,134,194,131,15,34,21,0,792,64,13,15,24,0,0,0,0,116,75,89,0,97,0,18,4,10,293,0,0,0,0,0,0,0,0,0,127,13,95,176,28,91,0,0,530,74,16,45,80,7,55,0,9,286,2147,898,1404,2638,2082,1839,463,193,11664,551,136,281,547,251,254,18,9,2047,5793,2320,3598,6656,4681,4265,987,414,28714
"24","53222","ZCTA5 53222",7501,192,174,416,221,269,347,277,302,339,558,948,1422,940,470,429,197,3124,179,367,168,427,235,175,187,145,161,236,247,347,144,35,28,43,141,0,2,0,18,0,0,1,0,0,0,18,0,0,0,102,0,153,8,7,11,0,0,9,0,0,0,18,35,21,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,25,0,32,0,7,3,8,0,0,0,0,232,6,0,12,0,0,14,47,0,14,5,19,28,0,15,28,44,7303,192,174,416,207,262,347,269,302,339,540,919,1402,866,458,422,188,330,0,0,7,58,7,25,8,32,0,25,35,28,74,12,7,12,1003,616,918,1506,1422,1410,429,197,7501,1141,410,493,483,347,179,28,43,3124,20,0,1,18,0,0,102,0,141,26,9,0,53,21,40,4,0,153,0,0,0,0,0,0,0,0,0,0,25,32,10,8,0,0,0,75,18,14,61,24,28,15,28,44,232,989,609,910,1459,1402,1324,422,188,7303,65,32,40,60,28,86,7,12,330,3262,1715,2455,3613,3256,3054,1020,484,18859
"25","53510","ZCTA5 53510",600,27,26,10,13,29,44,16,22,19,29,141,95,71,34,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,27,26,10,13,29,44,16,22,19,29,141,95,71,34,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,73,57,170,95,105,6,18,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,73,57,170,95,105,6,18,600,0,0,0,0,0,0,0,0,0,152,146,124,340,190,210,12,36,1210
"26","53526","ZCTA5 53526",272,0,13,12,9,11,8,23,30,13,31,34,33,22,20,6,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,13,12,9,11,8,23,30,13,31,34,23,22,20,6,7,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,34,19,66,65,33,42,6,7,272,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,19,66,65,23,42,6,7,262,0,0,0,0,10,0,0,0,10,68,38,134,130,66,84,12,14,546
"27","53536","ZCTA5 53536",3484,131,108,143,156,88,209,91,91,107,243,431,622,410,296,222,136,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,3398,129,89,143,134,88,209,91,91,107,238,431,591,407,296,222,132,100,2,19,0,22,0,0,0,0,0,5,0,31,17,0,0,4,538,297,289,674,622,706,222,136,3484,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,2,0,3,0,3,0,8,495,297,289,669,591,703,222,132,3398,43,0,0,5,31,17,0,4,100,1076,594,583,1348,1247,1440,447,272,7007
"28","53541","ZCTA5 53541",361,20,13,16,22,22,10,4,12,7,27,40,69,35,24,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,20,13,16,22,22,10,4,12,7,27,40,67,35,24,21,19,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,71,32,23,67,69,59,21,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,32,23,67,67,59,21,19,359,0,0,0,0,2,0,0,0,2,142,64,46,134,138,118,42,38,722
"29","53006","ZCTA5 53006",693,13,16,16,19,29,18,38,30,23,47,109,126,80,49,62,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,682,11,16,16,19,29,18,38,30,23,47,104,126,76,49,62,18,16,5,0,0,0,0,0,0,0,0,0,5,0,4,0,0,2,64,47,91,156,126,129,62,18,693,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,62,47,91,151,126,125,62,18,682,5,0,0,5,0,4,0,2,16,136,94,182,312,255,258,124,40,1401
"30","53007","ZCTA5 53007",787,44,72,58,60,32,54,67,53,44,18,71,112,34,29,31,8,97,0,58,4,4,0,0,0,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,11,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,44,72,58,51,32,49,67,53,38,15,66,112,29,29,31,8,33,0,0,0,9,0,5,0,0,6,3,5,0,5,0,0,0,234,86,164,89,112,63,31,8,787,66,0,17,0,0,14,0,0,97,0,0,0,0,0,0,0,0,0,0,16,0,0,0,13,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,81,158,81,112,58,31,8,754,9,5,6,8,0,5,0,0,33,534,188,345,178,224,153,62,16,1700
"31","53024","ZCTA5 53024",6945,257,111,209,188,273,192,218,316,288,404,712,1283,784,595,569,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,141,0,0,0,0,0,0,0,0,0,0,51,35,0,34,0,21,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,176,0,0,17,0,0,0,16,0,0,0,14,129,0,0,0,0,6840,257,111,209,188,257,192,218,280,288,404,712,1273,784,595,539,533,133,0,0,17,0,16,0,0,36,0,0,0,10,11,0,30,13,765,465,822,1116,1283,1379,569,546,6945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,51,35,34,0,21,141,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,11,17,0,16,14,129,0,0,0,176,765,449,786,1116,1273,1379,539,533,6840,17,16,36,0,10,11,30,13,133,1564,930,1671,2297,2730,2814,1147,1113,14266
"32","53036","ZCTA5 53036",1067,26,29,17,18,22,47,7,45,69,105,79,204,172,82,95,50,23,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,26,29,17,18,22,47,7,45,51,105,79,204,172,82,95,50,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,90,69,121,184,204,254,95,50,1067,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,69,103,184,204,254,95,50,1049,0,0,18,0,0,0,0,0,18,180,138,242,391,408,508,190,100,2157
"33","53057","ZCTA5 53057",612,18,5,21,21,30,26,34,21,29,46,79,107,81,58,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,612,18,5,21,21,30,26,34,21,29,46,79,107,81,58,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,56,84,125,107,139,22,14,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,65,56,84,125,107,139,22,14,612,0,0,0,0,0,0,0,0,0,130,112,168,250,214,279,44,28,1225
"34","53058","ZCTA5 53058",1446,20,54,31,30,45,32,9,56,52,84,279,113,132,107,148,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,1423,20,54,31,14,45,32,9,56,52,82,279,113,132,107,148,249,23,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,5,135,77,117,363,113,239,148,254,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,5,0,0,0,0,5,5,4,0,14,119,77,117,361,113,239,148,249,1423,16,0,0,2,0,0,0,5,23,270,154,234,729,231,489,300,515,2922
"35","53118","ZCTA5 53118",2788,106,96,70,81,112,120,85,63,102,162,263,413,332,366,214,203,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2743,102,96,70,81,112,120,73,63,89,162,263,405,332,358,214,203,45,4,0,0,0,0,0,12,0,13,0,0,8,0,8,0,0,353,232,250,425,413,698,214,203,2788,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,0,0,25,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,349,232,225,425,405,690,214,203,2743,4,0,25,0,8,8,0,0,45,710,464,500,850,837,1417,464,406,5648
"36","53140","ZCTA5 53140",10040,785,539,558,583,568,605,590,369,381,892,1200,1344,905,285,264,172,1247,168,104,114,160,89,79,93,17,14,191,33,90,28,34,33,0,36,0,11,0,0,0,0,16,0,0,9,0,0,0,0,0,0,90,10,9,42,0,0,18,11,0,0,0,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,244,30,24,0,26,20,22,42,9,0,9,34,10,0,8,10,0,232,34,0,16,15,11,13,9,0,0,0,28,83,23,0,0,0,8914,718,466,463,570,470,497,512,307,271,848,1056,1238,783,285,258,172,1464,114,108,108,40,129,130,120,71,110,53,179,133,145,8,16,0,2465,1173,1340,2092,1344,1190,264,172,10040,546,168,124,224,90,62,33,0,1247,11,0,16,9,0,0,0,0,36,61,18,11,0,0,0,0,0,90,12,0,0,0,0,4,0,0,16,80,42,51,43,10,8,10,0,244,65,24,9,28,83,23,0,0,232,2217,967,1090,1904,1238,1068,258,172,8914,370,259,301,232,133,153,16,0,1464,5827,2651,2942,4532,2898,2508,581,344,22283
"37","53144","ZCTA5 53144",8315,314,236,399,335,309,465,378,375,329,574,961,1296,889,537,493,425,1031,148,137,24,174,13,73,32,54,16,65,141,98,25,19,6,6,49,0,22,16,0,0,0,0,0,0,11,0,0,0,0,0,0,117,14,12,0,0,0,31,0,34,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,33,0,52,26,0,35,37,22,21,0,0,0,0,141,25,17,13,0,0,9,10,0,16,27,0,24,0,0,0,0,7407,286,236,328,317,303,390,315,298,315,554,814,1068,797,516,461,409,1290,53,0,84,51,6,158,89,77,65,95,169,267,107,21,32,16,1284,774,1082,1535,1296,1426,493,425,8315,483,86,102,206,98,44,6,6,1031,38,0,0,11,0,0,0,0,49,26,31,34,0,0,10,0,16,117,0,0,0,0,0,0,0,0,0,33,52,61,59,21,0,0,0,226,55,9,26,27,24,0,0,0,141,1167,693,928,1368,1068,1313,461,409,7407,188,164,231,264,267,128,32,16,1290,3274,1809,2464,3470,2774,2921,992,872,18576
"38","53146","ZCTA5 53146",3023,54,9,55,153,66,93,198,17,89,180,322,542,291,253,304,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,18,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,2999,54,9,55,153,66,93,198,9,89,180,322,542,291,237,304,397,31,0,0,0,0,0,0,0,8,0,0,0,0,0,16,0,7,271,159,304,502,542,544,304,397,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,20,0,20,0,0,0,0,40,271,159,296,502,542,528,304,397,2999,0,0,8,0,0,16,0,7,31,542,338,608,1024,1084,1106,618,819,6139
"39","53150","ZCTA5 53150",9375,177,93,161,220,358,236,251,296,215,708,914,1356,1224,824,1535,807,23,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,88,0,0,12,0,0,0,0,0,0,0,0,0,22,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,27,17,0,0,112,0,15,0,0,0,0,0,0,12,0,0,0,24,10,29,22,9259,177,74,161,220,358,236,251,287,215,694,899,1356,1202,824,1498,807,167,0,19,12,0,0,0,0,9,0,14,15,0,61,0,37,0,651,594,762,1622,1356,2048,1535,807,9375,0,0,0,23,0,0,0,0,23,0,0,0,0,0,5,4,0,9,12,0,0,0,0,22,14,40,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,44,15,0,12,0,0,34,29,22,112,632,594,753,1593,1356,2026,1498,807,9259,31,0,9,29,0,61,37,0,167,1341,1188,1536,3267,2712,4240,3117,1676,19077
"40","53189","ZCTA5 53189",9349,325,111,185,224,173,280,190,251,278,565,1075,1380,1256,1132,1119,805,70,0,0,31,0,0,0,0,0,0,0,0,0,18,6,15,0,39,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,6,159,0,0,0,0,0,0,0,11,0,13,11,17,7,10,72,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,25,0,0,0,25,105,0,0,7,0,0,112,0,0,0,0,0,5,0,0,0,7,41,10,22,8,19,0,8777,275,111,136,216,130,264,167,241,278,527,975,1360,1206,1013,1102,776,767,50,0,49,8,43,41,23,10,0,103,205,20,50,119,17,29,845,453,719,1640,1380,2388,1119,805,9349,31,0,0,0,0,24,15,0,70,0,0,0,33,0,0,0,6,39,0,0,11,24,17,17,72,18,159,0,0,0,0,0,0,0,0,0,0,25,0,130,0,7,0,0,162,0,5,0,48,10,30,19,0,112,738,394,686,1502,1360,2219,1102,776,8777,107,84,33,308,20,169,17,29,767,1721,961,1449,3685,2787,4854,2344,1634,19435
"41","53190","ZCTA5 53190",5874,712,348,294,212,361,240,272,261,217,519,619,702,440,220,226,231,286,79,49,51,0,37,0,32,0,0,17,21,0,0,0,0,0,42,0,0,12,0,0,0,0,13,0,10,0,0,0,0,7,0,117,27,32,0,0,0,12,0,11,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,6,0,15,0,1,19,51,0,0,0,0,0,86,0,0,15,0,35,0,0,16,0,0,17,0,0,3,0,0,5577,700,331,294,205,341,240,235,244,217,425,605,642,440,215,212,231,446,12,17,5,7,61,0,52,17,1,130,65,60,0,5,14,0,1566,601,750,1138,702,660,226,231,5874,179,37,32,38,0,0,0,0,286,12,0,13,10,0,0,7,0,42,59,12,11,34,1,0,0,0,117,0,0,0,0,0,0,0,0,0,0,6,16,70,0,0,0,0,92,15,35,16,17,0,3,0,0,86,1530,581,696,1030,642,655,212,231,5577,41,61,70,195,60,5,14,0,446,3402,1333,1604,2532,1405,1323,459,462,12520
"42","53203","ZCTA5 53203",829,49,17,4,52,31,0,34,29,44,46,108,83,74,46,134,78,68,20,0,0,4,0,7,9,0,0,10,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,20,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,9,0,0,0,0,5,0,6,0,11,0,0,0,803,49,17,4,52,31,0,34,29,36,46,108,83,61,46,134,73,26,0,0,0,0,0,0,0,0,8,0,0,0,13,0,0,5,122,31,107,154,83,120,134,78,829,24,7,9,10,0,12,0,6,68,0,0,0,0,0,0,0,0,0,32,0,8,0,17,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,6,0,11,0,0,31,122,31,99,154,83,107,134,73,803,0,0,8,0,0,13,0,5,26,309,69,236,324,183,263,268,162,1814
"43","53207","ZCTA5 53207",14847,741,471,538,487,589,516,559,812,537,1349,2003,2789,1437,1034,570,415,417,24,102,73,19,22,0,47,6,0,25,23,59,8,5,4,0,113,10,0,0,0,0,40,26,0,8,0,4,14,0,11,0,0,151,31,6,31,5,22,23,6,5,0,0,2,15,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,704,78,46,80,36,21,28,40,9,43,40,43,193,17,6,24,0,345,0,14,29,44,13,0,0,0,21,0,79,125,7,13,0,0,13793,608,417,492,480,503,500,529,749,501,1149,1842,2648,1399,1025,564,387,1867,211,106,101,76,107,44,70,78,87,256,204,395,59,15,30,28,2237,1105,1908,3352,2789,2471,570,415,14847,218,22,53,48,59,13,4,0,417,10,40,34,4,14,11,0,0,113,73,45,11,2,15,5,0,0,151,0,0,0,0,11,0,0,0,11,240,49,92,83,193,23,24,0,704,87,13,21,79,125,20,0,0,345,1997,1003,1779,2991,2648,2424,564,387,13793,494,151,235,460,395,74,30,28,1867,5356,2428,4133,7019,6249,5041,1192,830,32248
"44","53209","ZCTA5 53209",5315,409,421,231,107,318,306,225,246,189,372,450,663,523,316,354,185,12182,1633,1171,1044,898,900,877,742,628,758,854,859,685,545,306,181,101,83,13,0,31,0,0,0,0,0,0,0,0,0,35,0,4,0,299,5,25,0,0,0,7,24,8,0,82,82,23,11,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,38,42,71,40,25,11,0,0,58,0,30,23,29,0,0,11,353,105,67,12,0,37,51,0,9,9,18,33,12,0,0,0,0,5110,381,405,231,107,308,298,218,224,176,356,450,644,523,270,334,185,575,89,32,12,21,45,64,7,26,77,16,35,37,29,46,20,19,1168,624,660,822,663,839,354,185,5315,4746,1777,2128,1713,685,851,181,101,12182,44,0,0,0,0,35,4,0,83,30,7,32,164,23,11,32,0,299,0,0,0,0,0,0,0,0,0,191,36,58,30,23,29,0,11,378,184,88,18,51,12,0,0,0,353,1124,606,618,806,644,793,334,185,5110,154,109,110,51,37,75,20,19,575,7641,3247,3624,3637,2087,2633,925,501,24295
