"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","UNDERREP_TOTAL","UNDERREP_FEMALE_TOTAL","UNDERREP_MALE","UNDERREP_LESS_HS_TOTAL","UNDERREP_HS_TOTAL","UNDERREP_SOME_COLLEGE_TOTAL","UNDERREP_COLLEGE_TOTAL"
"186","53081","ZCTA5 53081",12267,978,4832,3921,2536,12373,1139,4523,4149,2562,588,122,174,223,69,232,36,34,162,0,42,0,2,27,13,29,0,7,7,15,1155,240,374,326,215,1213,360,352,275,226,0,0,0,0,0,0,0,0,0,0,167,54,45,63,5,213,25,136,38,14,150,0,64,41,45,157,5,58,53,41,11505,710,4527,3791,2477,11488,887,4294,3889,2418,975,322,350,234,69,1151,277,372,319,183,820,232,588,158,208,385,69,2126,1151,975,599,722,553,252,2946,1383,1563,757,930,938,321
"187","53925","ZCTA5 53925",2729,255,877,896,701,2697,93,801,947,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,17,19,2,71,12,23,18,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,2693,249,868,881,695,2670,93,801,920,856,36,6,9,15,6,27,0,0,27,0,0,0,0,0,0,0,0,63,27,36,6,9,42,6,63,27,36,6,9,42,6
"188","53929","ZCTA5 53929",907,156,423,195,133,948,93,355,331,169,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,15,0,0,0,1,1,0,0,0,13,0,9,0,4,899,156,418,192,133,945,93,352,331,169,11,0,5,3,3,18,15,3,0,0,50,0,50,0,0,50,0,29,18,11,15,8,3,3,79,18,61,15,8,53,3
"189","53933","ZCTA5 53933",1686,186,712,569,219,978,78,370,347,183,605,144,251,191,19,9,0,0,0,9,28,6,12,10,0,0,0,0,0,0,26,0,18,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,41,7,27,7,0,0,0,0,0,0,126,6,61,43,16,22,0,4,6,12,1611,176,678,538,219,958,75,357,344,182,151,27,86,38,0,20,3,13,3,1,614,9,605,144,251,191,28,171,20,151,30,99,41,1,785,29,756,174,350,232,29
"190","53936","ZCTA5 53936",881,111,490,243,37,519,83,207,184,45,292,18,192,82,0,0,0,0,0,0,103,16,0,87,0,3,0,0,0,3,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,87,19,43,25,0,0,0,0,0,0,48,0,28,20,0,3,0,0,3,0,721,77,384,223,37,514,78,207,184,45,253,59,158,36,0,5,5,0,0,0,292,0,292,18,192,82,0,258,5,253,64,158,36,0,550,5,545,82,350,118,0
"191","53939","ZCTA5 53939",106,12,53,31,10,95,2,34,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,106,12,53,31,10,93,2,32,46,13,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,2,0,0,2,0,0
"192","53952","ZCTA5 53952",1191,158,512,384,137,1250,126,541,418,165,16,0,16,0,0,11,0,6,5,0,12,4,0,3,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,4,2,0,0,2,0,1163,156,512,358,137,1220,126,525,408,161,33,2,0,26,5,30,0,16,10,4,27,11,16,0,22,5,0,63,30,33,2,16,36,9,90,41,49,2,38,41,9
"193","53954","ZCTA5 53954",2372,212,946,806,408,2359,165,769,955,470,11,4,0,7,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,32,3,0,19,10,0,0,0,0,0,0,0,0,0,0,7,0,2,0,5,6,0,0,0,6,17,5,0,12,0,1,0,0,0,1,2345,194,940,803,408,2339,152,765,955,467,34,18,8,3,5,26,13,4,0,9,23,12,11,4,12,7,0,60,26,34,31,12,3,14,83,38,45,35,24,10,14
"194","53961","ZCTA5 53961",309,23,164,94,28,265,20,93,91,61,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,23,164,94,28,265,20,93,91,61,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,4,0,0,0,0,0,0,0,0,5,5,0,1,0,4,0
"195","53968","ZCTA5 53968",827,83,414,232,98,820,62,346,276,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,2,0,0,2,0,25,0,4,21,0,824,83,411,232,98,813,62,344,271,136,3,0,3,0,0,17,10,2,5,0,0,0,0,0,0,0,0,20,17,3,10,5,5,0,20,17,3,10,5,5,0
"196","53557","ZCTA5 53557",135,31,59,29,16,134,19,65,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,3,0,4,0,4,0,0,134,31,59,28,16,132,19,63,31,19,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,3,2,1,0,2,1,0,3,2,1,0,2,1,0
"197","53705","ZCTA5 53705",6895,51,566,1026,5252,7606,207,560,1126,5713,270,32,9,29,200,218,0,51,71,96,42,8,3,26,5,58,15,0,36,7,1393,45,67,104,1177,1382,35,26,88,1233,4,0,4,0,0,9,0,0,9,0,99,4,8,39,48,62,0,0,31,31,202,20,0,16,166,189,0,8,31,150,6556,38,553,978,4987,7052,63,526,1033,5430,424,20,29,87,288,634,147,34,124,329,488,218,270,32,60,100,296,1058,634,424,167,63,211,617,1546,852,694,199,123,311,913
"198","53919","ZCTA5 53919",951,72,458,288,133,912,69,353,315,175,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,2,1,0,0,4,0,0,4,0,7,0,2,4,1,917,72,448,279,118,891,59,353,315,164,39,3,10,11,15,24,12,1,0,11,3,0,3,3,0,0,0,63,24,39,15,11,11,26,66,24,42,18,11,11,26
"199","53969","ZCTA5 53969",134,19,33,59,23,180,18,81,65,16,0,0,0,0,0,6,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,130,19,29,59,23,178,18,79,65,16,10,0,10,0,0,2,0,2,0,0,6,6,0,0,6,0,0,12,2,10,0,12,0,0,18,8,10,0,18,0,0
"200","53210","ZCTA5 53210",1923,99,422,567,835,2423,132,349,703,1239,3752,789,1715,956,292,6169,1062,1981,2282,844,19,0,0,14,5,9,0,0,0,9,144,51,76,17,0,218,84,32,62,40,0,0,0,0,0,0,0,0,0,0,134,49,51,34,0,177,55,58,51,13,117,18,21,56,22,200,9,18,54,119,1800,55,382,543,820,2336,114,344,678,1200,312,111,122,58,21,268,68,54,64,82,9921,6169,3752,1851,3696,3238,1136,580,268,312,179,176,122,103,10501,6437,4064,2030,3872,3360,1239
"201","53038","ZCTA5 53038",1365,98,427,489,351,1372,59,395,441,477,14,0,0,14,0,19,0,5,14,0,0,0,0,0,0,6,0,6,0,0,6,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,0,0,10,29,0,15,14,0,8,0,0,4,4,1332,98,427,477,330,1345,54,395,423,473,33,0,0,12,21,57,19,6,18,14,33,19,14,0,5,28,0,90,57,33,19,6,30,35,123,76,47,19,11,58,35
"202","53105","ZCTA5 53105",10059,885,3426,3397,2351,10461,443,3530,3463,3025,37,18,19,0,0,62,0,5,40,17,0,0,0,0,0,14,8,0,6,0,11,0,0,0,11,46,4,0,1,41,0,0,0,0,0,53,0,0,0,53,119,10,0,56,53,85,7,20,58,0,85,22,33,23,7,47,0,33,14,0,9722,747,3354,3280,2341,10097,436,3283,3415,2963,473,148,72,190,63,488,14,300,112,62,99,62,37,18,24,40,17,961,488,473,162,372,302,125,1060,550,510,180,396,342,142
"203","53186","ZCTA5 53186",9886,829,2432,3031,3594,10147,581,2431,3061,4074,264,35,68,121,40,322,164,90,39,29,41,0,6,35,0,11,0,0,0,11,515,0,39,42,434,473,25,53,32,363,0,0,0,0,0,8,0,0,0,8,101,14,57,29,1,53,25,17,11,0,248,16,94,28,110,172,22,0,110,40,8912,441,2163,2779,3529,9404,391,2185,2883,3945,1179,402,364,319,94,820,225,263,203,129,586,322,264,199,158,160,69,1999,820,1179,627,627,522,223,2585,1142,1443,826,785,682,292
"204","53516","ZCTA5 53516",769,38,304,217,210,786,28,221,283,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,3,0,3,0,0,8,0,0,0,8,766,38,302,216,210,786,28,221,283,254,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,2,3,0,5,0,5,0,2,3,0
"205","53827","ZCTA5 53827",92,24,35,28,5,92,10,30,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,24,35,28,5,92,10,30,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","53528","ZCTA5 53528",2190,17,638,717,818,2125,17,549,752,807,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,58,11,31,16,0,0,0,0,0,0,25,0,0,6,19,23,0,12,0,11,2169,17,627,707,818,2103,17,549,740,797,48,11,11,26,0,45,0,12,12,21,9,9,0,0,0,0,9,93,45,48,11,23,38,21,102,54,48,11,23,38,30
"207","53556","ZCTA5 53556",951,115,436,292,108,870,55,382,303,130,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,15,0,12,0,3,0,0,0,0,0,0,0,0,0,0,11,2,4,0,5,6,0,0,0,6,17,0,3,6,8,4,0,4,0,0,925,98,431,289,107,863,55,380,301,127,37,19,9,3,6,13,0,2,2,9,5,0,5,0,0,5,0,50,13,37,19,11,5,15,55,13,42,19,11,10,15
"208","53570","ZCTA5 53570",968,101,428,294,145,900,29,331,325,215,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,1,1,0,0,0,1,1,0,0,0,948,94,428,283,143,880,29,328,314,209,20,7,0,11,2,24,0,3,11,10,5,0,5,0,5,0,0,44,24,20,7,3,22,12,49,24,25,7,8,22,12
"209","53571","ZCTA5 53571",23,13,0,0,10,23,0,0,23,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,0,10,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,13,0,0,0,0,0,0,0,0,13,0,13,0,0,13,0
"210","53573","ZCTA5 53573",1111,112,514,291,194,1060,98,415,372,175,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,16,0,16,0,0,11,0,11,0,0,4,0,0,4,0,4,3,0,0,1,1111,112,514,291,194,1048,98,412,363,175,17,1,16,0,0,23,0,14,9,0,9,0,9,8,1,0,0,40,23,17,1,30,9,0,49,23,26,9,31,9,0
"211","53582","ZCTA5 53582",401,30,162,151,58,405,18,150,127,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,389,27,162,142,58,398,18,147,127,106,12,3,0,9,0,13,0,3,6,4,0,0,0,0,0,0,0,25,13,12,3,3,15,4,25,13,12,3,3,15,4
"212","53597","ZCTA5 53597",6037,96,1117,1562,3262,6638,217,1028,1871,3522,68,0,68,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,74,12,19,4,39,112,12,23,0,77,0,0,0,0,0,0,0,0,0,0,78,7,17,30,24,36,24,0,12,0,36,0,12,13,11,35,0,0,0,35,5890,61,1059,1549,3221,6522,217,998,1862,3445,237,42,87,43,65,152,24,30,21,77,70,2,68,2,68,0,0,389,152,237,66,117,64,142,459,154,305,68,185,64,142
"213","53706","ZCTA5 53706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","53813","ZCTA5 53813",1816,153,658,702,303,1962,110,686,759,407,30,19,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,6,23,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,13,0,1,0,1,0,0,1795,153,658,681,303,1934,101,681,747,405,31,0,1,30,0,29,9,6,12,2,30,0,30,19,9,2,0,60,29,31,9,7,42,2,90,29,61,28,16,44,2
"215","53818","ZCTA5 53818",3572,124,1115,1094,1239,3760,248,929,983,1600,34,2,3,29,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,103,0,0,8,95,116,5,22,16,73,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,2,0,15,5,4,6,0,4,0,2,2,0,3496,124,1074,1094,1204,3743,248,921,981,1593,79,3,41,0,35,21,0,10,4,7,51,17,34,2,3,29,17,100,21,79,3,51,4,42,151,38,113,5,54,33,59
"216","53926","ZCTA5 53926",442,119,161,131,31,433,134,130,129,40,4,0,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,119,161,128,31,433,134,130,129,40,3,0,0,3,0,0,0,0,0,0,10,6,4,0,6,4,0,3,0,3,0,0,3,0,13,6,7,0,6,7,0
"217","53947","ZCTA5 53947",72,12,40,20,0,69,5,24,33,7,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,12,40,20,0,69,5,24,33,7,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,2,0,2,2,0,0,0,2,0,4,4,0,0,0,4,0
"218","53083","ZCTA5 53083",6226,247,1773,2075,2131,6894,209,2228,2245,2212,4,0,4,0,0,0,0,0,0,0,15,0,0,15,0,40,0,26,14,0,391,98,143,109,41,353,32,85,132,104,0,0,0,0,0,0,0,0,0,0,100,0,43,57,0,109,0,38,71,0,71,0,44,0,27,43,0,0,8,35,6067,229,1668,2057,2113,6806,209,2200,2195,2202,298,18,187,75,18,197,0,66,121,10,4,0,4,0,4,0,0,495,197,298,18,253,196,28,499,197,302,18,257,196,28
"219","53085","ZCTA5 53085",3782,210,1548,1208,816,4191,187,1828,1184,992,8,0,0,0,8,0,0,0,0,0,24,0,10,14,0,7,0,0,0,7,75,0,0,29,46,42,2,4,9,27,0,0,0,0,0,0,0,0,0,0,20,8,9,3,0,63,17,0,0,46,29,0,16,13,0,19,0,0,19,0,3670,200,1452,1202,816,4100,187,1815,1109,989,139,18,115,6,0,154,17,13,75,49,8,0,8,0,0,0,8,293,154,139,35,128,81,49,301,154,147,35,128,81,57
"220","53202","ZCTA5 53202",8409,272,730,1868,5539,7919,84,486,1441,5908,611,69,187,224,131,763,143,313,92,215,45,0,0,45,0,35,0,0,35,0,744,16,28,50,650,341,21,8,25,287,7,0,0,0,7,11,11,0,0,0,333,29,13,165,126,46,0,0,0,46,121,0,0,21,100,167,0,0,20,147,8102,153,726,1773,5450,7672,65,453,1394,5760,601,148,17,188,248,277,30,33,47,167,1374,763,611,212,500,316,346,878,277,601,178,50,235,415,2252,1040,1212,390,550,551,761
"221","53205","ZCTA5 53205",155,29,8,77,41,136,2,61,33,40,1583,515,595,378,95,2718,512,926,956,324,2,0,2,0,0,15,0,0,15,0,162,68,18,38,38,163,68,41,36,18,0,0,0,0,0,0,0,0,0,0,28,0,12,16,0,26,4,0,22,0,0,0,0,0,0,20,5,2,0,13,132,18,2,71,41,103,0,46,25,32,68,15,31,22,0,59,6,15,30,8,4301,2718,1583,1027,1521,1334,419,127,59,68,21,46,52,8,4428,2777,1651,1048,1567,1386,427
"222","53208","ZCTA5 53208",4139,214,754,1178,1993,4219,174,625,1179,2241,3321,622,1400,972,327,4343,726,1681,1604,332,15,0,0,15,0,37,21,13,3,0,707,331,192,128,56,836,521,102,142,71,15,0,0,15,0,0,0,0,0,0,165,22,84,53,6,277,64,74,97,42,256,28,93,81,54,363,15,49,201,98,3814,135,626,1100,1953,3850,135,534,1009,2172,544,110,218,152,64,671,109,154,278,130,7664,4343,3321,1348,3081,2576,659,1215,671,544,219,372,430,194,8879,5014,3865,1567,3453,3006,853
"223","53211","ZCTA5 53211",8743,105,586,1857,6195,9038,182,702,1284,6870,412,14,106,156,136,250,5,39,110,96,97,8,79,0,10,20,0,0,20,0,541,47,33,20,441,496,40,58,20,378,7,7,0,0,0,0,0,0,0,0,68,48,0,20,0,72,0,0,60,12,123,0,28,27,68,181,11,0,40,130,8508,86,578,1773,6071,8831,155,683,1257,6736,368,67,27,104,170,282,27,19,71,165,662,250,412,19,145,266,232,650,282,368,94,46,175,335,1312,532,780,113,191,441,567
"224","53002","ZCTA5 53002",774,40,350,300,84,812,12,179,428,193,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,11,0,0,0,11,0,0,0,0,0,10,10,0,0,0,11,11,0,0,0,9,0,0,9,0,0,0,0,0,0,767,40,350,293,84,799,12,166,428,193,17,10,0,7,0,24,11,13,0,0,4,0,4,0,0,4,0,41,24,17,21,13,7,0,45,24,21,21,13,11,0
"225","53049","ZCTA5 53049",1022,93,326,416,187,962,18,325,286,333,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,3,10,5,0,0,5,0,992,83,306,416,187,925,18,325,250,332,30,10,20,0,0,37,0,0,36,1,0,0,0,0,0,0,0,67,37,30,10,20,36,1,67,37,30,10,20,36,1
"226","53097","ZCTA5 53097",1640,93,228,363,956,1709,9,286,376,1038,70,5,0,0,65,74,11,0,0,63,7,0,0,7,0,0,0,0,0,0,83,0,0,0,83,114,0,11,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,5,0,0,5,0,1528,66,228,327,907,1676,9,286,371,1010,124,27,0,36,61,33,0,0,5,28,144,74,70,16,0,0,128,157,33,124,27,0,41,89,301,107,194,43,0,41,217
"227","53195","ZCTA5 53195",74,14,28,9,23,33,0,16,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,0,0,3,3,0,0,0,0,0,0,0,0,13,0,13,0,0,74,14,28,9,23,26,0,16,6,4,11,5,6,0,0,10,3,0,7,0,0,0,0,0,0,0,0,21,10,11,8,6,7,0,21,10,11,8,6,7,0
"228","53505","ZCTA5 53505",123,3,44,37,39,121,2,37,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3,44,37,39,121,2,37,27,55,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,0,0,5,0
"229","53560","ZCTA5 53560",1284,62,433,428,361,1311,73,371,407,460,3,3,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,29,0,0,27,2,3,0,0,3,0,1259,53,423,425,358,1299,72,362,405,460,25,9,10,3,3,19,1,9,9,0,17,14,3,3,0,14,0,44,19,25,10,19,12,3,61,33,28,13,19,26,3
"230","53555","ZCTA5 53555",3165,116,907,1153,989,2836,100,622,1096,1018,7,0,0,7,0,0,0,0,0,0,16,0,0,11,5,18,0,0,18,0,30,0,0,20,10,45,0,13,0,32,0,0,0,0,0,0,0,0,0,0,36,34,2,0,0,21,21,0,0,0,27,0,0,0,27,22,0,0,15,7,3139,104,903,1153,979,2799,79,613,1096,1011,62,46,6,0,10,58,42,9,0,7,7,0,7,0,0,7,0,120,58,62,88,15,0,17,127,58,69,88,15,7,17
"231","53587","ZCTA5 53587",444,85,205,103,51,406,29,212,118,47,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,2,0,1,11,3,8,0,0,0,0,0,0,0,444,85,205,103,51,406,29,212,118,47,5,5,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,8,3,5,5,2,0,1,8,3,5,5,2,0,1
"232","53901","ZCTA5 53901",4842,414,1968,1594,866,4819,254,1775,1866,924,334,71,209,54,0,33,11,4,18,0,32,8,24,0,0,44,0,20,0,24,22,8,0,0,14,35,11,6,5,13,0,0,0,0,0,0,0,0,0,0,61,18,36,7,0,29,11,0,11,7,101,7,82,4,8,54,0,36,11,7,4708,375,1917,1560,856,4750,247,1735,1860,908,203,57,95,41,10,104,18,44,19,23,367,33,334,82,213,72,0,307,104,203,75,139,60,33,674,137,537,157,352,132,33
"233","53048","ZCTA5 53048",1171,106,439,450,176,1149,107,396,432,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,8,1156,106,428,450,172,1125,107,382,422,214,25,5,16,0,4,29,3,14,10,2,0,0,0,0,0,0,0,54,29,25,8,30,10,6,54,29,25,8,30,10,6
"234","53125","ZCTA5 53125",669,29,80,132,428,735,17,107,198,413,2,0,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,11,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,29,80,132,418,735,17,107,198,413,10,0,0,0,10,0,0,0,0,0,6,4,2,0,0,0,6,10,0,10,0,0,0,10,16,4,12,0,0,0,16
"235","53031","ZCTA5 53031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","53295","ZCTA5 53295",96,16,20,49,11,5,0,0,5,0,36,0,31,0,5,11,0,0,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,96,16,20,49,11,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,47,11,36,0,31,11,5,0,0,0,0,0,0,0,47,11,36,0,31,11,5
"237","53501","ZCTA5 53501",46,0,46,0,0,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,0,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
