"","GEOID","NAME","all_over18","hisp_over18","white_over18","baa_over18","amin_over18","asian_over18","nhpi_over18","other_over18","multi_over18","summary_value"
"1031","55025011403","Census Tract 114.03, Dane County, Wisconsin",2266,136,1955,154,3,104,0,50,144,2925
"1032","55079005200","Census Tract 52, Milwaukee County, Wisconsin",1242,67,571,531,6,83,7,44,46,1660
"1033","55079005300","Census Tract 53, Milwaukee County, Wisconsin",1398,77,818,471,10,49,5,45,90,2022
"1034","55079005400","Census Tract 54, Milwaukee County, Wisconsin",2734,169,1860,723,4,83,1,63,178,3660
"1035","55079005500","Census Tract 55, Milwaukee County, Wisconsin",2471,151,1883,410,9,95,0,74,148,3333
"1036","55079005600","Census Tract 56, Milwaukee County, Wisconsin",1611,79,1397,130,11,34,0,39,80,2065
"1037","55079005700","Census Tract 57, Milwaukee County, Wisconsin",1786,76,1417,325,2,28,0,14,98,2393
"1038","55079005800","Census Tract 58, Milwaukee County, Wisconsin",2433,116,1570,797,5,25,3,33,130,3358
"1039","55079005900","Census Tract 59, Milwaukee County, Wisconsin",2317,178,671,1434,18,87,1,106,102,3408
"1040","55079006000","Census Tract 60, Milwaukee County, Wisconsin",1497,67,141,1286,3,32,0,35,46,2428
"1041","55079006100","Census Tract 61, Milwaukee County, Wisconsin",1414,60,165,1190,0,28,0,31,60,2216
"1042","55079006200","Census Tract 62, Milwaukee County, Wisconsin",1489,43,48,1396,4,11,0,30,52,2339
"1043","55079006300","Census Tract 63, Milwaukee County, Wisconsin",1280,38,34,1211,0,0,2,33,40,1910
"1044","55079006400","Census Tract 64, Milwaukee County, Wisconsin",1259,69,38,1165,9,11,3,33,42,1962
"1045","55079006500","Census Tract 65, Milwaukee County, Wisconsin",1336,38,30,1270,10,9,0,17,39,2068
"1046","55079006600","Census Tract 66, Milwaukee County, Wisconsin",1539,31,44,1473,2,3,0,17,43,2292
"1047","55079006700","Census Tract 67, Milwaukee County, Wisconsin",704,9,41,653,5,1,0,4,20,1094
"1048","55079006800","Census Tract 68, Milwaukee County, Wisconsin",1464,85,92,1320,14,9,0,29,57,2164
"1049","55079006900","Census Tract 69, Milwaukee County, Wisconsin",1378,215,114,1143,12,3,0,106,73,2147
"1050","55079007000","Census Tract 70, Milwaukee County, Wisconsin",1549,201,222,1238,7,8,0,74,122,2507
"1051","55079007100","Census Tract 71, Milwaukee County, Wisconsin",1443,189,1158,157,14,27,0,87,134,1838
"1052","55079007200","Census Tract 72, Milwaukee County, Wisconsin",2158,199,1609,442,19,23,0,65,202,2727
"1053","55079007300","Census Tract 73, Milwaukee County, Wisconsin",2602,167,2281,90,7,112,0,112,128,2949
"1054","55079007400","Census Tract 74, Milwaukee County, Wisconsin",3167,177,2774,46,3,73,1,270,73,3512
"1055","55079007500","Census Tract 75, Milwaukee County, Wisconsin",2073,109,1870,68,5,81,0,49,114,2669
"1056","55079007600","Census Tract 76, Milwaukee County, Wisconsin",2933,177,2549,180,15,127,2,60,165,3304
"1057","55079007700","Census Tract 77, Milwaukee County, Wisconsin",3578,281,2871,316,13,278,6,94,226,4035
"1058","55079007800","Census Tract 78, Milwaukee County, Wisconsin",3055,206,2660,139,21,144,0,91,173,3475
"1059","55079007900","Census Tract 79, Milwaukee County, Wisconsin",1926,142,1663,130,11,24,0,98,117,2212
"1060","55079008000","Census Tract 80, Milwaukee County, Wisconsin",1421,223,1154,156,9,18,2,82,133,1792
"1061","55079008100","Census Tract 81, Milwaukee County, Wisconsin",828,152,201,551,3,2,0,71,59,1238
"1062","55079008400","Census Tract 84, Milwaukee County, Wisconsin",601,24,32,536,3,4,0,26,40,951
"1063","55079008500","Census Tract 85, Milwaukee County, Wisconsin",745,20,55,674,2,4,0,10,32,1159
"1064","55079008600","Census Tract 86, Milwaukee County, Wisconsin",703,15,8,685,0,4,0,6,30,1131
"1065","55079008700","Census Tract 87, Milwaukee County, Wisconsin",754,18,14,727,2,7,0,4,32,1174
"1066","55079008800","Census Tract 88, Milwaukee County, Wisconsin",1212,16,85,1118,2,0,0,7,30,1826
"1067","55079008900","Census Tract 89, Milwaukee County, Wisconsin",804,86,49,705,1,10,3,36,61,1271
"1068","55079009000","Census Tract 90, Milwaukee County, Wisconsin",1420,28,38,1282,7,78,2,13,61,2396
"1069","55079009100","Census Tract 91, Milwaukee County, Wisconsin",1310,57,130,1108,7,45,1,19,50,2218
"1070","55079009200","Census Tract 92, Milwaukee County, Wisconsin",1122,73,350,697,5,42,0,28,62,1638
"1071","55079009300","Census Tract 93, Milwaukee County, Wisconsin",1714,124,1067,548,18,52,4,25,125,2368
"1072","55079009400","Census Tract 94, Milwaukee County, Wisconsin",1870,146,1576,210,9,32,0,43,128,2421
"1073","55079009500","Census Tract 95, Milwaukee County, Wisconsin",1451,83,1131,261,5,21,0,33,80,1995
"1074","55079009600","Census Tract 96, Milwaukee County, Wisconsin",1272,99,90,956,3,165,1,57,64,2187
"1075","55079009700","Census Tract 97, Milwaukee County, Wisconsin",1060,36,40,580,9,407,1,23,20,1785
"1076","55079009800","Census Tract 98, Milwaukee County, Wisconsin",932,34,22,681,5,209,0,15,38,1575
"1077","55127001504","Census Tract 15.04, Walworth County, Wisconsin",2279,268,2123,11,15,35,0,95,166,3044
"1078","55127001603","Census Tract 16.03, Walworth County, Wisconsin",2183,116,2096,9,16,35,0,27,105,2923
"1079","55127001605","Census Tract 16.05, Walworth County, Wisconsin",3118,328,2886,41,8,70,0,113,250,4180
"1080","55127001606","Census Tract 16.06, Walworth County, Wisconsin",1962,74,1927,1,4,4,0,26,92,2462
"1081","55127001607","Census Tract 16.07, Walworth County, Wisconsin",3255,260,2875,91,5,59,2,223,52,3656
"1082","55127001608","Census Tract 16.08, Walworth County, Wisconsin",1976,310,1848,9,10,21,0,88,208,2819
"1083","55127001701","Census Tract 17.01, Walworth County, Wisconsin",4194,554,3851,53,31,16,3,240,345,5918
"1084","55127001702","Census Tract 17.02, Walworth County, Wisconsin",3701,342,3480,15,19,17,0,170,233,5320
"1085","55025011404","Census Tract 114.04, Dane County, Wisconsin",5554,243,4637,206,22,621,0,68,253,7833
"1086","55025011405","Census Tract 114.05, Dane County, Wisconsin",4016,227,3189,178,19,520,10,100,227,4990
"1087","55025011406","Census Tract 114.06, Dane County, Wisconsin",3729,214,3089,311,6,217,6,100,199,4865
"1088","55025011407","Census Tract 114.07, Dane County, Wisconsin",1613,72,1434,85,14,50,0,30,74,1929
"1089","55025011504","Census Tract 115.04, Dane County, Wisconsin",3539,241,2810,236,19,365,4,105,196,4989
"1090","55025011505","Census Tract 115.05, Dane County, Wisconsin",3013,298,2283,438,20,122,2,148,233,4400
"1091","55025011506","Census Tract 115.06, Dane County, Wisconsin",4969,266,4173,383,24,279,0,110,258,6815
"1092","55025011507","Census Tract 115.07, Dane County, Wisconsin",3728,116,3313,173,7,188,0,47,191,5397
"1093","55025011508","Census Tract 115.08, Dane County, Wisconsin",2983,71,2741,73,13,125,6,25,135,4288
"1094","55025011600","Census Tract 116, Dane County, Wisconsin",5201,261,4630,231,30,189,1,120,254,7398
"1095","55025011700","Census Tract 117, Dane County, Wisconsin",3282,110,3125,30,14,77,0,36,122,4431
"1096","55025011800","Census Tract 118, Dane County, Wisconsin",4274,407,3889,86,21,43,3,232,210,5828
"1097","55025011900","Census Tract 119, Dane County, Wisconsin",5382,154,5175,88,13,55,1,50,164,7172
"1098","55025012002","Census Tract 120.02, Dane County, Wisconsin",3897,81,3787,21,12,47,0,30,118,4864
"1099","55025012003","Census Tract 120.03, Dane County, Wisconsin",4515,137,4210,90,5,152,0,58,158,6548
"1100","55025012004","Census Tract 120.04, Dane County, Wisconsin",1957,70,1854,33,0,39,1,30,70,2676
"1101","55025012100","Census Tract 121, Dane County, Wisconsin",2133,40,2088,11,7,10,5,12,47,2834
"1102","55025012201","Census Tract 122.01, Dane County, Wisconsin",1558,32,1499,19,1,29,0,10,46,1945
"1103","55025012202","Census Tract 122.02, Dane County, Wisconsin",5019,151,4802,85,13,66,0,53,176,6751
"1104","55025012300","Census Tract 123, Dane County, Wisconsin",4287,122,4106,61,14,63,1,42,169,5765
"1105","55025012400","Census Tract 124, Dane County, Wisconsin",3770,80,3689,32,7,16,1,25,121,4980
"1106","55025012501","Census Tract 125.01, Dane County, Wisconsin",4990,141,4808,54,17,48,1,62,181,6657
"1107","55025012502","Census Tract 125.02, Dane County, Wisconsin",4851,190,4290,382,35,82,0,62,183,6958
"1108","55025012600","Census Tract 126, Dane County, Wisconsin",3466,105,3377,17,9,23,0,40,99,4460
"1109","55025012700","Census Tract 127, Dane County, Wisconsin",3234,55,3163,13,7,26,0,25,80,4215
"1110","55025012800","Census Tract 128, Dane County, Wisconsin",5889,140,5714,48,19,49,0,59,207,8313
"1111","55025012900","Census Tract 129, Dane County, Wisconsin",3109,64,3061,5,2,16,0,25,64,3929
"1112","55025013000","Census Tract 130, Dane County, Wisconsin",3426,89,3337,20,9,32,0,28,120,4708
"1113","55025013100","Census Tract 131, Dane County, Wisconsin",3707,69,3606,34,13,26,0,28,114,4845
"1114","55025013201","Census Tract 132.01, Dane County, Wisconsin",2828,126,2677,11,5,39,3,93,83,3879
"1115","55025013202","Census Tract 132.02, Dane County, Wisconsin",5653,189,5314,98,16,131,6,88,210,8000
"1116","55025013301","Census Tract 133.01, Dane County, Wisconsin",3476,151,3237,81,9,100,1,48,154,5104
"1117","55025013302","Census Tract 133.02, Dane County, Wisconsin",4022,170,3777,61,17,80,0,87,167,5472
"1118","55025013700","Census Tract 137, Dane County, Wisconsin",4843,209,4474,64,16,209,0,80,215,7107
"1119","55025991702","Census Tract 9917.02, Dane County, Wisconsin",0,0,0,0,0,0,0,0,0,0
"1120","55025991703","Census Tract 9917.03, Dane County, Wisconsin",0,0,0,0,0,0,0,0,0,0
"1121","55027960100","Census Tract 9601, Dodge County, Wisconsin",4723,157,4607,30,13,21,0,52,147,6240
"1122","55027960200","Census Tract 9602, Dodge County, Wisconsin",2393,46,2344,0,8,2,0,39,48,3006
"1123","55027960300","Census Tract 9603, Dodge County, Wisconsin",6840,307,5089,1489,143,50,0,69,127,8155
"1124","55027960400","Census Tract 9604, Dodge County, Wisconsin",3323,166,3215,6,3,29,0,70,156,4426
"1125","55027960500","Census Tract 9605, Dodge County, Wisconsin",3478,190,2773,603,35,25,0,42,70,4078
"1126","55027960600","Census Tract 9606, Dodge County, Wisconsin",3111,136,3001,11,7,17,0,75,92,4046
"1127","55027960700","Census Tract 9607, Dodge County, Wisconsin",3608,257,3387,57,14,56,0,94,178,4698
"1128","55027960800","Census Tract 9608, Dodge County, Wisconsin",2520,223,2393,23,4,27,0,73,148,3588
"1129","55027960900","Census Tract 9609, Dodge County, Wisconsin",3255,354,2985,44,12,26,0,188,155,4364
"1130","55027961000","Census Tract 9610, Dodge County, Wisconsin",3285,409,2984,80,9,22,0,190,267,4590
"1131","55079009900","Census Tract 99, Milwaukee County, Wisconsin",741,62,35,613,2,58,2,31,39,1162
"1132","55079010600","Census Tract 106, Milwaukee County, Wisconsin",773,117,350,344,4,13,0,62,65,1114
"1133","55079010700","Census Tract 107, Milwaukee County, Wisconsin",1932,201,1582,234,14,41,1,60,160,2341
"1134","55079010800","Census Tract 108, Milwaukee County, Wisconsin",2411,177,2029,172,8,117,0,85,141,2660
"1135","55079011000","Census Tract 110, Milwaukee County, Wisconsin",3102,240,2469,424,16,114,1,78,215,3418
"1136","55079011100","Census Tract 111, Milwaukee County, Wisconsin",1476,103,1286,94,7,65,0,24,91,1641
"1137","55079011200","Census Tract 112, Milwaukee County, Wisconsin",2407,160,1983,298,11,71,2,42,181,2711
"1138","55079011300","Census Tract 113, Milwaukee County, Wisconsin",2746,172,2259,236,5,173,0,73,140,2941
"1139","55079011400","Census Tract 114, Milwaukee County, Wisconsin",1273,87,999,198,7,47,0,22,76,1500
"1140","55079012200","Census Tract 122, Milwaukee County, Wisconsin",1275,100,161,634,2,426,3,49,54,2149
"1141","55079012300","Census Tract 123, Milwaukee County, Wisconsin",749,101,167,432,3,98,0,49,46,1047
"1142","55079012400","Census Tract 124, Milwaukee County, Wisconsin",1816,172,1089,502,16,126,0,83,149,2478
"1143","55079012500","Census Tract 125, Milwaukee County, Wisconsin",1477,83,1282,109,11,50,0,25,86,1904
"1144","55079012600","Census Tract 126, Milwaukee County, Wisconsin",1698,158,1449,155,22,30,0,42,130,2213
"1145","55079012700","Census Tract 127, Milwaukee County, Wisconsin",1067,94,944,55,6,34,0,28,56,1307
"1146","55079012800","Census Tract 128, Milwaukee County, Wisconsin",2466,224,2034,194,21,105,1,111,153,3052
"1147","55079012900","Census Tract 129, Milwaukee County, Wisconsin",2056,496,1579,172,41,31,1,232,235,3002
"1148","55079013000","Census Tract 130, Milwaukee County, Wisconsin",1247,288,867,151,21,34,0,174,123,1804
"1149","55079013300","Census Tract 133, Milwaukee County, Wisconsin",675,134,341,206,15,54,2,57,90,1002
"1150","55079013400","Census Tract 134, Milwaukee County, Wisconsin",1509,263,276,991,9,123,0,110,141,2313
"1151","55079013500","Census Tract 135, Milwaukee County, Wisconsin",1446,214,322,972,21,13,3,115,108,1901
"1152","55079013600","Census Tract 136, Milwaukee County, Wisconsin",1610,99,340,1160,27,34,0,49,55,2033
"1153","55079013700","Census Tract 137, Milwaukee County, Wisconsin",1056,115,161,737,5,107,0,46,64,1459
"1154","55079014100","Census Tract 141, Milwaukee County, Wisconsin",1361,87,491,802,4,30,0,34,76,2103
"1155","55079014300","Census Tract 143, Milwaukee County, Wisconsin",2341,154,2023,126,8,134,1,49,150,2549
"1156","55079014400","Census Tract 144, Milwaukee County, Wisconsin",3019,185,2395,155,6,359,0,104,150,3282
"1157","55079014600","Census Tract 146, Milwaukee County, Wisconsin",2831,332,2037,408,18,255,0,113,194,3257
"1158","55079014700","Census Tract 147, Milwaukee County, Wisconsin",3159,279,2270,490,12,287,8,92,218,3694
"1159","55079014800","Census Tract 148, Milwaukee County, Wisconsin",2030,247,1014,759,19,146,0,92,106,2484
"1160","55079014900","Census Tract 149, Milwaukee County, Wisconsin",1099,186,483,429,12,80,2,93,134,1418
"1161","55079015700","Census Tract 157, Milwaukee County, Wisconsin",1483,1491,465,186,51,32,0,749,459,2943
"1162","55079015800","Census Tract 158, Milwaukee County, Wisconsin",1421,1198,428,244,50,52,1,646,329,2631
"1163","55079015900","Census Tract 159, Milwaukee County, Wisconsin",2017,1614,638,349,60,92,5,873,517,3590
"1164","55079016000","Census Tract 160, Milwaukee County, Wisconsin",1595,1285,577,189,60,151,1,617,482,3084
"1165","55079016100","Census Tract 161, Milwaukee County, Wisconsin",1578,1594,603,79,51,56,5,784,572,3169
"1166","55079016200","Census Tract 162, Milwaukee County, Wisconsin",1870,1465,715,114,57,141,3,840,413,3296
"1167","55079016300","Census Tract 163, Milwaukee County, Wisconsin",2375,2285,660,336,58,120,1,1200,755,4779
"1168","55079016400","Census Tract 164, Milwaukee County, Wisconsin",2052,2122,626,270,77,89,2,988,743,4220
"1169","55079016500","Census Tract 165, Milwaukee County, Wisconsin",1246,1165,425,133,70,38,5,575,368,2362
"1170","55079016600","Census Tract 166, Milwaukee County, Wisconsin",953,742,399,184,28,20,0,322,278,1757
"1171","55079016700","Census Tract 167, Milwaukee County, Wisconsin",1655,1448,430,289,66,92,0,778,489,3114
"1172","55079016800","Census Tract 168, Milwaukee County, Wisconsin",1454,1521,380,170,46,58,0,800,485,3025
"1173","55079016900","Census Tract 169, Milwaukee County, Wisconsin",2048,1898,684,243,84,52,0,985,548,3823
"1174","55079017000","Census Tract 170, Milwaukee County, Wisconsin",2941,2751,1081,256,130,140,3,1331,908,5697
"1175","55079017100","Census Tract 171, Milwaukee County, Wisconsin",1401,1448,510,56,85,66,0,684,488,2780
"1176","55027961100","Census Tract 9611, Dodge County, Wisconsin",3535,232,3286,64,11,9,0,165,95,4389
"1177","55027961200","Census Tract 9612, Dodge County, Wisconsin",2539,115,2461,9,15,14,2,38,122,3436
"1178","55027961300","Census Tract 9613, Dodge County, Wisconsin",4085,158,3971,13,13,18,1,69,153,5373
"1179","55027961400","Census Tract 9614, Dodge County, Wisconsin",3114,59,3067,0,8,6,0,33,77,4033
"1180","55027961500","Census Tract 9615, Dodge County, Wisconsin",4094,70,4023,6,8,15,0,42,113,5261
"1181","55027961600","Census Tract 9616, Dodge County, Wisconsin",3319,77,3253,18,21,12,0,15,95,4278
"1182","55027961700","Census Tract 9617, Dodge County, Wisconsin",2513,65,2433,13,14,26,0,27,45,3137
"1183","55027961800","Census Tract 9618, Dodge County, Wisconsin",3436,127,3356,15,13,0,0,52,114,4471
"1184","55027961900","Census Tract 9619, Dodge County, Wisconsin",4208,240,4046,25,10,45,0,82,198,5548
"1185","55027962000","Census Tract 9620, Dodge County, Wisconsin",1771,117,1672,13,9,8,2,67,58,2279
"1186","55029100100","Census Tract 1001, Door County, Wisconsin",2189,27,2157,4,5,12,0,11,59,2554
"1187","55029100300","Census Tract 1003, Door County, Wisconsin",2577,69,2543,2,4,4,0,24,82,2975
"1188","55029100400","Census Tract 1004, Door County, Wisconsin",2657,105,2576,3,12,7,0,59,85,3118
"1189","55029100500","Census Tract 1005, Door County, Wisconsin",3014,72,2965,3,4,8,0,34,75,3601
"1190","55029100600","Census Tract 1006, Door County, Wisconsin",2531,67,2464,0,5,14,0,48,108,3356
"1191","55029100700","Census Tract 1007, Door County, Wisconsin",3788,206,3616,31,35,25,0,81,187,4894
"1192","55029100800","Census Tract 1008, Door County, Wisconsin",4464,102,4305,40,36,32,0,51,167,5554
"1193","55029100900","Census Tract 1009, Door County, Wisconsin",1412,47,1374,7,5,2,0,24,48,1775
"1194","55029101000","Census Tract 1010, Door County, Wisconsin",1811,17,1786,4,5,6,0,10,51,2239
"1195","55029990000","Census Tract 9900, Door County, Wisconsin",0,0,0,0,0,0,0,0,0,0
"1196","55031020300","Census Tract 203, Douglas County, Wisconsin",2254,51,2048,62,87,43,0,14,159,2918
"1197","55031020400","Census Tract 204, Douglas County, Wisconsin",2429,39,2339,26,26,20,2,16,120,3228
"1198","55031020500","Census Tract 205, Douglas County, Wisconsin",2244,63,2078,57,59,37,1,12,124,2906
"1199","55031020600","Census Tract 206, Douglas County, Wisconsin",3174,70,2954,79,85,21,4,31,206,4226
"1200","55031020700","Census Tract 207, Douglas County, Wisconsin",3295,30,3177,29,39,26,0,24,132,4230
"1201","55031020800","Census Tract 208, Douglas County, Wisconsin",2680,37,2607,26,32,8,0,7,116,3492
"1202","55031020900","Census Tract 209, Douglas County, Wisconsin",1759,14,1696,14,22,14,0,13,70,2291
"1203","55031021000","Census Tract 210, Douglas County, Wisconsin",1428,31,1352,20,39,10,1,6,82,1863
"1204","55031021100","Census Tract 211, Douglas County, Wisconsin",1608,32,1477,44,62,20,0,5,112,2139
"1205","55031030101","Census Tract 301.01, Douglas County, Wisconsin",3073,19,3006,11,36,10,0,10,133,4164
"1206","55031030102","Census Tract 301.02, Douglas County, Wisconsin",1574,20,1534,10,20,0,0,10,69,2083
"1207","55031030200","Census Tract 302, Douglas County, Wisconsin",4022,29,3932,7,63,10,1,9,137,5247
"1208","55031030301","Census Tract 303.01, Douglas County, Wisconsin",2541,12,2496,0,21,3,0,21,76,3143
"1209","55031030302","Census Tract 303.02, Douglas County, Wisconsin",1951,20,1873,31,32,7,1,7,72,2365
"1210","55031990000","Census Tract 9900, Douglas County, Wisconsin",0,0,0,0,0,0,0,0,0,0
"1211","55033970100","Census Tract 9701, Dunn County, Wisconsin",2934,28,2898,8,3,8,1,16,80,3903
"1212","55033970200","Census Tract 9702, Dunn County, Wisconsin",3552,44,3488,12,16,6,2,28,115,4783
"1213","55033970300","Census Tract 9703, Dunn County, Wisconsin",4608,93,4467,17,32,57,3,32,146,6129
"1214","55033970400","Census Tract 9704, Dunn County, Wisconsin",4723,83,4471,16,12,155,0,69,134,6601
"1215","55033970500","Census Tract 9705, Dunn County, Wisconsin",5333,93,5059,60,16,156,2,40,179,6813
"1216","55033970600","Census Tract 9706, Dunn County, Wisconsin",3159,54,3073,11,1,42,0,32,65,4043
"1217","55033970700","Census Tract 9707, Dunn County, Wisconsin",5399,123,4884,72,37,374,0,32,180,6875
"1218","55033970801","Census Tract 9708.01, Dunn County, Wisconsin",2591,85,2381,52,12,115,2,29,101,2790
"1219","55033970802","Census Tract 9708.02, Dunn County, Wisconsin",2797,62,2578,58,16,110,0,35,95,3503
"1220","55035000100","Census Tract 1, Eau Claire County, Wisconsin",3487,78,3409,7,25,7,0,39,73,5094
"1221","55035000200","Census Tract 2, Eau Claire County, Wisconsin",3540,42,3493,2,9,13,0,23,103,4834
"1222","55079017200","Census Tract 172, Milwaukee County, Wisconsin",1352,1336,506,60,56,58,0,672,428,2589
"1223","55079017300","Census Tract 173, Milwaukee County, Wisconsin",1832,1869,750,88,108,52,2,832,660,3706
"1224","55079017400","Census Tract 174, Milwaukee County, Wisconsin",1558,1338,511,172,48,59,4,764,345,2878
"1225","55079017500","Census Tract 175, Milwaukee County, Wisconsin",1838,1910,559,246,62,102,3,866,815,4034
"1226","55079017600","Census Tract 176, Milwaukee County, Wisconsin",1331,1315,419,119,45,76,0,672,525,2798
"1227","55079017900","Census Tract 179, Milwaukee County, Wisconsin",2180,361,1871,102,28,55,0,124,232,2879
"1228","55079018000","Census Tract 180, Milwaukee County, Wisconsin",2197,318,1937,67,28,54,1,110,199,2726
"1229","55079018100","Census Tract 181, Milwaukee County, Wisconsin",1299,90,1243,9,10,17,0,20,85,1589
"1230","55079018200","Census Tract 182, Milwaukee County, Wisconsin",1248,90,1174,31,6,15,0,22,78,1563
"1231","55079018300","Census Tract 183, Milwaukee County, Wisconsin",1738,172,1609,35,11,27,1,55,148,2260
"1232","55079018400","Census Tract 184, Milwaukee County, Wisconsin",963,130,887,23,1,9,0,43,103,1300
"1233","55079018500","Census Tract 185, Milwaukee County, Wisconsin",1160,254,995,32,10,15,2,106,146,1661
"1234","55079018600","Census Tract 186, Milwaukee County, Wisconsin",1232,1201,468,102,43,65,8,546,509,2672
"1235","55079018700","Census Tract 187, Milwaukee County, Wisconsin",1887,1742,569,132,75,139,0,972,543,3597
"1236","55079018800","Census Tract 188, Milwaukee County, Wisconsin",992,987,311,87,27,41,0,526,334,2023
"1237","55079018900","Census Tract 189, Milwaukee County, Wisconsin",920,679,491,92,18,24,1,294,238,1696
"1238","55079019000","Census Tract 190, Milwaukee County, Wisconsin",3110,1137,2191,189,45,148,0,537,463,4758
"1239","55079019100","Census Tract 191, Milwaukee County, Wisconsin",2485,876,1611,283,33,144,1,413,354,3685
"1240","55079019200","Census Tract 192, Milwaukee County, Wisconsin",2359,608,1910,113,32,74,5,225,314,3455
"1241","55079019300","Census Tract 193, Milwaukee County, Wisconsin",1954,425,1628,64,27,53,0,182,210,2806
"1242","55079019400","Census Tract 194, Milwaukee County, Wisconsin",2804,369,2342,192,29,91,0,150,217,3679
"1243","55079019500","Census Tract 195, Milwaukee County, Wisconsin",2299,332,2019,86,25,62,0,107,177,3243
"1244","55079019600","Census Tract 196, Milwaukee County, Wisconsin",2630,473,2195,136,32,116,0,151,266,3602
"1245","55079019700","Census Tract 197, Milwaukee County, Wisconsin",3934,679,3172,221,44,265,1,231,421,5644
"1246","55079019800","Census Tract 198, Milwaukee County, Wisconsin",3634,940,2832,206,51,135,2,408,438,5158
"1247","55079019900","Census Tract 199, Milwaukee County, Wisconsin",2533,652,2031,111,38,102,0,251,339,3802
"1248","55079020000","Census Tract 200, Milwaukee County, Wisconsin",2268,919,1144,303,37,374,0,410,368,3658
"1249","55079020100","Census Tract 201, Milwaukee County, Wisconsin",2272,1463,1094,289,33,133,0,723,505,3807
"1250","55079020200","Census Tract 202, Milwaukee County, Wisconsin",2062,985,1186,91,74,299,0,412,377,3483
"1251","55079020300","Census Tract 203, Milwaukee County, Wisconsin",2427,1294,1473,70,59,187,0,638,481,4156
"1252","55079020400","Census Tract 204, Milwaukee County, Wisconsin",1776,1529,661,80,49,115,4,867,467,3266
"1253","55079020500","Census Tract 205, Milwaukee County, Wisconsin",1604,1374,722,53,67,105,0,657,540,3074
"1254","55079020600","Census Tract 206, Milwaukee County, Wisconsin",2496,393,2213,59,27,44,1,152,256,3325
"1255","55079020700","Census Tract 207, Milwaukee County, Wisconsin",3155,353,2898,81,24,30,0,122,260,4145
"1256","55079020800","Census Tract 208, Milwaukee County, Wisconsin",2303,198,2164,29,16,39,1,54,177,2920
"1257","55079020900","Census Tract 209, Milwaukee County, Wisconsin",1819,283,1632,65,14,24,2,82,195,2559
"1258","55079021000","Census Tract 210, Milwaukee County, Wisconsin",1519,289,1324,33,23,45,4,90,152,2122
"1259","55079021100","Census Tract 211, Milwaukee County, Wisconsin",1012,172,907,21,7,13,0,64,84,1385
"1260","55079021200","Census Tract 212, Milwaukee County, Wisconsin",1498,288,1229,77,21,54,0,117,203,2093
"1261","55079021300","Census Tract 213, Milwaukee County, Wisconsin",1167,311,809,78,25,106,0,149,96,1670
"1262","55079021400","Census Tract 214, Milwaukee County, Wisconsin",2173,687,1171,358,30,311,2,301,256,3432
"1263","55079021500","Census Tract 215, Milwaukee County, Wisconsin",1980,440,1489,48,17,279,0,147,221,2969
"1264","55079021600","Census Tract 216, Milwaukee County, Wisconsin",2943,635,2087,169,26,440,0,221,366,4686
"1265","55079021700","Census Tract 217, Milwaukee County, Wisconsin",4313,938,3481,175,35,272,0,350,509,6241
"1266","55079021800","Census Tract 218, Milwaukee County, Wisconsin",1535,291,1199,80,20,138,0,98,128,2187
"1267","55035000301","Census Tract 3.01, Eau Claire County, Wisconsin",2953,27,2862,15,13,51,2,10,92,3883
"1268","55035000302","Census Tract 3.02, Eau Claire County, Wisconsin",6367,152,6022,57,19,202,0,67,209,8369
"1269","55035000401","Census Tract 4.01, Eau Claire County, Wisconsin",2060,19,1974,22,5,40,0,19,42,2637
"1270","55035000402","Census Tract 4.02, Eau Claire County, Wisconsin",4280,121,4040,62,15,97,1,65,144,5814
"1271","55035000501","Census Tract 5.01, Eau Claire County, Wisconsin",3702,55,3494,19,15,155,0,19,123,4940
"1272","55035000502","Census Tract 5.02, Eau Claire County, Wisconsin",3636,61,3410,34,21,151,0,20,129,4939
"1273","55035000600","Census Tract 6, Eau Claire County, Wisconsin",3710,118,3324,89,30,198,23,46,190,4900
"1274","55035000700","Census Tract 7, Eau Claire County, Wisconsin",3909,96,3663,63,20,134,6,23,163,5110
"1275","55035000801","Census Tract 8.01, Eau Claire County, Wisconsin",2761,46,2623,17,10,97,1,13,98,3779
"1276","55035000802","Census Tract 8.02, Eau Claire County, Wisconsin",2953,106,2676,30,17,164,3,63,87,3944
"1277","55035000803","Census Tract 8.03, Eau Claire County, Wisconsin",4705,217,4234,104,23,255,8,81,211,6265
"1278","55035000900","Census Tract 9, Eau Claire County, Wisconsin",3895,113,3522,51,29,224,0,69,149,5056
"1279","55035001101","Census Tract 11.01, Eau Claire County, Wisconsin",1871,49,1731,50,19,63,1,7,68,2041
"1280","55035001200","Census Tract 12, Eau Claire County, Wisconsin",4659,173,4343,68,25,156,0,67,178,5318
"1281","55035001300","Census Tract 13, Eau Claire County, Wisconsin",4118,96,3719,45,24,286,1,43,127,5689
"1282","55035001401","Census Tract 14.01, Eau Claire County, Wisconsin",2664,45,2444,28,11,155,0,26,96,3449
"1283","55035001402","Census Tract 14.02, Eau Claire County, Wisconsin",2992,101,2731,49,44,144,3,21,130,3989
"1284","55035001500","Census Tract 15, Eau Claire County, Wisconsin",3017,42,2824,19,7,131,3,33,80,3859
"1285","55035001600","Census Tract 16, Eau Claire County, Wisconsin",4910,60,4778,9,7,88,2,26,156,6547
"1286","55035001700","Census Tract 17, Eau Claire County, Wisconsin",4730,134,4375,60,16,246,3,30,226,5254
